rfid	op_id	soc_socialrs_sa	soc_socialavgti	soc_social_num_ti_1_5	soc_social_num_ti_4_5	soc_social_num_ti_7_5	soc_social_num_ti_10_5	soc_social_num_ti_13_5	soc_social_num_ti_16_5	soc_socialti_sa	soc_midconrs_sa	soc_midconavgti	soc_midcon_num_ti_1_5	soc_midcon_num_ti_4_5	soc_midcon_num_ti_7_5	soc_midcon_num_ti_10_5	soc_midcon_num_ti_13_5	soc_midcon_num_ti_16_5	soc_midconti_sa	soc_opconrs_sa	soc_opconavgti	soc_opcon_num_ti_1_5	soc_opcon_num_ti_4_5	soc_opcon_num_ti_7_5	soc_opcon_num_ti_10_5	soc_opcon_num_ti_13_5	soc_opcon_num_ti_16_5	soc_opconti_sa	soc_totalrs_sa	soc_avgtotalti	soc_total_num_ti_1_5	soc_total_num_ti_4_5	soc_total_num_ti_7_5	soc_total_num_ti_10_5	soc_total_num_ti_13_5	soc_total_num_ti_16_5	soc_totalti_sa	rt_trials_sa	rt_meanrt_sa	rt_devmedrt_sa	rt_falsealarm_sa	rt_peropfalsealarm_sa	rt_pinit_sa	rt_peropinit_sa	loco_sheet_id	loco_saact	loco_sadis	loco_sarear	loco_sacent	lr_lt_act_sa	lr_lt_inact_sa	lr_lt_tot_sa	lr_px_pre_act_sa	lr_px_pre_inact_sa	lr_px_pre_tot_sa	dd_pcd600	dd_pcd1200	dd_pcd1800	dd_pcd2400
CC1DCD198F	V34	-0.620155039	995.5357143	6	10	5	1	4	2	0.558632592	-0.745614035	190.7142857	6	3	2	2		1	-0.735119048	-0.712643678	303.5714286	2	4	4	1	2	1	-0.533991228	-0.675824176	621.3392857	14	17	11	4	6	4	0.518581549	0.345238095	0.256297706	0.496726881	-0.529411765	-0.517507003	0.393333333	-0.31451419	V01_VV3	-0.475535168	-0.501941209	-0.613095238	-0.557001239	-0.480392157	0.453703704	-0.388888889	-0.458333333	-0.592592593	-0.515873016				
CC1DCD1A30	W95	-0.483333333	2303.071429	8	10	5	4	7	8	0.445996564	-0.657894737	287.625	5	4	3	1	2	1	-0.58495671	-0.653333333	491.3076923	4	4	1	2	2		-0.524564538	-0.556089744	1517.15493	17	18	9	7	11	9	0.388750809								W01_WW3	-0.17965368	-0.33589306	-0.52688172	-0.63812336										
CC1DCD19F2	V35	-0.546875	583.0357143	6	4	7	3	2	6	0.423674363	-0.511904762	331.21875	5	9	2	8	3	5	0.498438387	-0.624031008	502.4166667	4	7	5	3	2	3	-0.515275768	-0.569579288	464.0714286	15	20	14	14	7	14	0.275131094	0.456349206	0.220422028	0.56176971	-0.6875	-0.756088251	0.539215686	-0.241920097	V01_VV3	-0.436363636	-0.5008	-0.66091954	-0.538732394	-0.5	-0.396551724	-0.360465116	-0.51754386	-0.557291667	-0.369369369	6.01	12.01	18.01	24.01
CC1DCD1976	V36	-0.238095238	490.125	10	5	5	7	3	2	-0.257808064	-0.506666667	296.2352941	5	4	2	5	1		-0.459540674	-0.52	444.2941176	4	4	4	3	2		-0.537363714	-0.37037037	428.3787879	19	13	11	15	6	2	-0.30065796	-0.231292517	0.225580009	0.608394632	-0.555555556	-0.467224484	-0.456521739	-0.334951293	V01_VV3	-0.374617737	-0.466931217	-0.666666667	-0.395276292	-0.638888889	-0.606060606	-0.625	-0.549019608	-0.439393939	-0.487654321	6.01	12.01	18.01	24.01
CC1DCD19C1	V37	-0.538461538	1218.173913	6	4	4	3	2	4	0.381583013	-0.537037037	430.25	3	1	1		3		0.6378367	-0.697916667	1633.7	2	2	3	2	1		-0.460397675	-0.632716049	1165.780488	11	7	8	5	6	4	0.290572031	-0.268817204	-0.224661146	-0.417959146	-0.733333333	-0.752587992	-0.339430894	-0.431499188	V01_VV3	-0.406349206	-0.496402878	-0.590277778	0.532380013	-0.43452381	0.488888889	-0.308823529	-0.41025641	-0.371794872	-0.28030303	6.01	12.01	18.01	24.01
CC1DCD19C6	V38	-0.621428571	1029.318182	5	5	5	5	1	1	-0.458978402	-0.644444444	444.9230769	1	3	6	1		2	0.49449397	-0.510416667	544.4545455	7	5	3	3	2	2	-0.286514177	-0.533333333	708.8947368	13	13	14	9	3	5	-0.381475018	-0.222222222	0.141831247	-0.649781566	-0.654761905	-0.580433897	-0.373015873	-0.299213156	V01_VV3	-0.33480826	-0.3975	-0.428571429	0.475598935	-0.450757576	-0.5	-0.461988304	-0.435897436	-0.515151515	-0.485714286	6.01	12.01	18.01	24.01
CC1DCD19E4	V39	-0.416666667	673.84	10	5	3	3	3	1	-0.516336492	-0.416666667	210.6470588	5	4	3	2	1	2	-0.369097956	-0.658119658	429.0454545	7	4	5	2	2	2	-0.421629902	-0.52991453	466.65625	22	13	11	7	6	5	-0.279747263	0.248148148	0.188735668	-0.523099878	-0.711111111	-0.783190883	-0.369791667	-0.279127561	V01_VV3	-0.43175853	-0.466954023	-0.727272727	-0.504927842	-0.357142857	-0.37962963	-0.352564103	0.349206349	-0.5	-0.267676768	6.01	12.01	18.01	24.01
CC1DCD19C3	V40	0.637254902	219	3	2	2	3	1	2	0.674554184	-0.616666667	447.0588235	5	4	3		2	3	-0.599409656	-0.637681159	491.1666667	3	2	2	2	3		0.611725955	-0.563492063	389.0714286	11	8	7	5	6	5	-0.371741638	0.318452381	0.184322664	0.386022733	-0.75	-0.76867983	-0.337962963	-0.337753971	V01_VV3	-0.35	-0.387673956	-0.688405797	-0.326071923	-0.602941176	-0.5	-0.534090909	-0.484126984	-0.507246377	-0.348039216	6.01	12.01	18.01	24.01
CC1DCD19DC	V41	-0.483333333	776.3030303	9	4	4	7	4	5	0.448078249	-0.543478261	361.0526316	1	4	5	5	2	2	-0.500072876	-0.462962963	694.375	4	6	3	3	5	3	0.524156245	-0.483091787	646.6184211	14	14	12	15	11	10	0.398862385	-0.252604167	0.095036506	0.295013915	-0.712121212	-0.748563763	-0.297263682	-0.247100723	V01_VV3	-0.403508772	-0.461460446	-0.753968254	-0.660892995	-0.557692308	-0.638888889	-0.505208333	-0.388888889	-0.65	-0.538095238	6.01	12.01	18.01	24.01
CC1DCD19F7	V42	-0.463541667	726.68	5	5	4	3	4	4	0.470195392	-0.611111111	357.0588235	4	2	4	4	2	1	-0.462736768	-0.456140351	459.9130435	9	5	2	4		3	0.463481436	-0.512820513	535.6153846	18	12	10	11	6	8	-0.28943179	0.302325581	0.206192169	0.588401954	-0.575757576	-0.746296646	-0.422885572	-0.306981494	V01_VV3	-0.365	-0.4571513	-0.616666667	-0.451851852	-0.231884058	-0.333333333	-0.258064516	-0.4	0.428571429	-0.263157895	6.01	12.01	18.01	24.01
CC1DCD19BC	V43	-0.461352657	960.7083333	5	4	5	2	4	4	-0.479361423	-0.609195402	364.3478261	3	6	2	5	5	2	-0.410440411	-0.40625	1818.777778	4	7	5	3	3	5	0.310198062	-0.318181818	1088.432432	12	17	12	10	12	11	0.313455736	-0.324786325	-0.038258498	-0.469012563	-0.592592593	0.572627177	-0.370748299	0.151298102	V01_VV3	-0.545045045	-0.584259259	-0.736111111	-0.792213884	-0.396296296	-0.625	-0.384353741	-0.543859649	-0.69047619	-0.620833333	6.01	12.01	18.01	24.01
CC1DCD19E5	V44	0.47311828	946.2352941	3	5	2	2	2	3	0.488553987	-0.573643411	402.1944444	9	7	5	6	2	7	-0.266737567	-0.397435897	623.3703704	5	3	4	2	8	5	0.559559324	-0.328888889	592.45	17	15	11	10	12	15	0.20055325	0.273333333	0.11649447	0.630537324	-0.625	-0.752347077	0.293939394	0.220397313	V01_VV3	-0.317073171	-0.358164983	-0.605263158	0.361608711	-0.464285714	-0.578431373	-0.472222222	-0.583333333	-0.475	-0.367521368	6.01	12.01	18.01	24.01
CC1DCD1956	V45	-0.444444444	340.9411765	2	6	3	4	2		-0.630733945	-0.608695652	310.375	5	2	3	2	3	1	-0.43115693	-0.523809524	385.5333333	4	4	2	1	3	1	0.488682582	-0.510204082	344.6875	11	12	8	7	8	2	-0.377398961	-0.306878307	0.132602331	-0.413114129	-0.560606061	-0.504871273	-0.283549784	-0.128317255	V01_VV3	-0.613636364	-0.618343195	-0.716666667	0.514537037	-0.407407407	-0.244444444	-0.346666667	-0.211111111	0.404761905	-0.123188406	6.01	12.01	18.01	24.01
CC1DCD19B3	V46	-0.457575758	680.3548387	7	7	3	9	2	3	-0.262139659	-0.543010753	430.1	6	1	3	4	4	2	0.405610835	-0.348484848	659.8461538	5	1	8	4	3	5	0.484804805	-0.39862543	608.4285714	18	9	14	17	9	10	0.260240013	-0.420542636	0.101232475	0.260992205	-0.527777778	-0.379151663	-0.621993127	-0.475061556	V01_VV3	-0.491111111	-0.532773781	-0.705128205	-0.709333333	-0.325396825	-0.570175439	-0.401639344	-0.425925926	0.401960784	0.166666667	6.01	12.01	18.01	24.01
CC1DCD19AA	V47	-0.444444444	781.5517241	3	4	5	7	5	5	0.567098327	-0.465277778	299.3333333	6	3	5	3	2	1	0.373374139	-0.352564103	594.8275862	8	5	4	5	3	4	-0.420479742	-0.417840376	584.8227848	17	12	14	15	10	11	0.486450136	0.482843137	0.232497183	-0.372529213	-0.571428571	-0.667410797	0.479323308	0.141217225	V01_VV3	-0.37037037	-0.458533975	-0.634615385	-0.404506438	0.333333333	-0.364583333	-0.344202899	0.454022989	-0.473333333	0.121212121	6.01	12.01	18.01	24.01
CC1DCD19BB	V48	-0.65248227	933.125	6	5	3	4	3	3	0.389415999	-0.586021505	223.25	6	7	3	3	3	2	-0.548762001	-0.52020202	671	5	7	6	3	3	4	0.513919073	-0.594594595	612.3815789	17	19	12	10	9	9	0.126089079	-0.279411765	0.078930216	-0.318343977			-0.2578125	0.169272937	V01_VV3	-0.424796748	-0.471882641	-0.625	-0.590106007	-0.451612903	-0.277777778	-0.394927536	0.527777778	-0.611111111	0.337719298	6.01	12.01	18.01	24.01
CC1DCD19EE	V49	-0.447916667	964	6	7	9	6	3	3	-0.29212561	-0.617647059	296.0740741	6	3	6	6	3	3	-0.540891339	-0.522988506	691.2857143	7	4	4	3	1	2	-0.45086246	-0.470238095	674.2317073	19	14	19	15	7	8	-0.347876858	-0.261363636	0.133305913	0.416513038	-0.583333333	-0.525753351	-0.381410256	-0.364142754	V01_VV3	-0.28600823	-0.336752137	-0.586956522	-0.461538462	0.416666667	-0.358974359	0.172839506	-0.385416667	-0.257575758	-0.333333333	6.01	12.01	18.01	24.01
CC1DCD19FD	V50	-0.462121212	825.0416667	8	5	2	3	2	4	0.451981623	-0.674242424	403.2777778	2	5	3	5		3	0.521993942	-0.410714286	694.9142857	4	7	6	8	5	5	0.595644223	-0.435103245	667.2987013	14	17	11	16	7	12	0.519462058	-0.419413919	0.281675559	0.470594087	-0.694444444	0.515318915	-0.535353535	-0.494768201	V01_VV3	-0.367283951	-0.498522895	-0.736111111	-0.529014845	0.211111111	0.294117647	0.241134752	-0.270833333	0.197530864	-0.148550725	6.01	12.01	18.01	24.01
CC1DCD19DD	V51																																					0.54	-0.141798854	-0.554647785	-0.401960784	-0.425555556	-0.484126984	-0.172409912	V01_VV3	-0.316831683	-0.411353468	-0.623655914	-0.701198027	-0.370967742	-0.411111111	-0.384057971	0.521929825	-0.294871795	0.378787879	6.01	12.01	18.01	24.01
CC1DCD1954	V53	-0.579710145	1079.4	9	1	3	5	4	3	0.367707015	-0.757246377	346.8666667	3	1	2	2	3	4	0.550224758	-0.666666667	681.9	3	4	3	3	4	3	0.57314554	-0.688552189	763.7666667	15	6	8	10	11	10	0.217211575	-0.329931973	-0.17575569	-0.508245075	-0.65	-0.544683908	-0.458745875	-0.202330463	V01_VV3	-0.355263158	-0.469298246	-0.615384615	-0.649828179	-0.338983051	-0.476190476	-0.365296804	-0.30952381	-0.366666667	-0.324561404	6.01	12.01	18.01	24.01
CC1DCD194F	V54	-0.506410256	1411.904762	7	4	3	3	1	3	0.616984447	-0.573529412	612.4736842	5	6	3	2	2	1	-0.402311248	-0.474747475	1367.85	3	4	3	2	6	2	0.414623187	-0.519713262	1144.066667	15	14	9	7	9	6	0.344073692	-0.31372549	-0.150861663	-0.466746022	-0.648148148	-0.568714543	-0.402777778	-0.169347411	V01_VV3	-0.312236287	-0.498438197	-0.547008547	-0.455555556	-0.595238095	0.269230769	-0.277777778	-0.55	-0.553763441	-0.552845528	6.01	12.01	18.01	24.01
CC1DCD196D	V55	-0.383333333	741.5	8	4	6	6	5	3	-0.353390015	-0.375	619	4	6	2	3	4	5	0.388792891	-0.400793651	766.4285714	10	6	5	6	3	5	0.449879004	-0.317663818	718.7802198	22	16	13	15	12	13	0.193914522	-0.424444444	0.212722855	0.339876861	-0.566666667	-0.646013986	-0.505555556	-0.409064543	V01_VV3	-0.260869565	-0.356296296	-0.481481481	-0.401678657	-0.471264368	-0.527777778	-0.487804878	-0.62962963	-0.652777778	-0.642857143	6.01	12.01	18.01	24.01
CC1DCD1996	V56	-0.552083333	1892.5	2	3	2	1	1		-0.51032208	-0.648148148	723.0909091	5	1	2	2	1		-0.585987924	-0.770833333	1473.909091	2	3	4	1	1		-0.643701653	-0.712264151	1346.625	9	7	8	4	3		-0.402028675	-0.455729167	0.251919815	-0.21651395	-0.46969697	-0.467677994	-0.494974874	-0.209608283	V01_VV3	-0.166666667	-0.362110312	-0.605263158	-0.48005698	-0.419354839	-0.62962963	-0.466666667	-0.294117647	-0.44047619	-0.338888889	6.01	12.01	18.01	24.01
CC1DCD1974	V57	-0.431547619	1182.964286	3	5	4	6	6	3	0.425222717	-0.47311828	245.125	11	6	5	5	3	2	-0.363518338	-0.388888889	669.1851852	7	6	3	4	4	3	0.424769182	-0.35106383	678.5632184	21	18	12	15	13	8	0.284580334	-0.526666667	0.229856354	0.515529868	-0.666666667	0.46342312	-0.465299685	-0.256345673	V01_VV3	-0.235714286	-0.399410029	-0.607526882	-0.484765387	-0.345588235	-0.395833333	-0.324200913	-0.391666667	-0.447916667	-0.34375	6.01	12.01	18.01	24.01
CC1DCD198C	V58	-0.714285714	1646.7	8	4	6	5	5	2	-0.331262183	-0.583333333	544.4705882	5	3	3	2	2	2	-0.373154544	-0.413580247	1700.407407	4	6	8	2	3	4	0.27642238	-0.59437751	1413.081081	17	13	17	9	10	8	-0.27618573	-0.268518519	-0.20739982	-0.377833291	-0.770833333	-0.736369048	-0.48	-0.317822969	V01_VV3	-0.331395349	-0.492482818	-0.647058824	-0.455351682	-0.390070922	0.416666667	-0.288888889	-0.479674797	0.369047619	-0.384353741	6.01	12.01	18.01	24.01
CC1DCD195D	V59	-0.340277778	787.3461538	8	4	7	1	6		0.601560979	-0.747619048	773.6363636	7	4	4	1	4	2	-0.3882539	-0.538194444	1465.125	8	3	4	3	2	4	0.428745492	-0.513605442	1009.083333	23	11	15	5	12	6	0.283745416	-0.25	0.110676551	0.319008215	-0.683333333	-0.600914404	-0.388888889	0.321017942	V01_VV3	-0.29218107	-0.492753623	-0.59009009	-0.261740331	0.316666667	-0.388888889	-0.160714286	-0.302083333	-0.297101449	-0.171717172	6.01	12.01	18.01	24.01
CC1DCD1942	V60	-0.447674419	1204.69697	4	9	4	6	5	5	0.286086269	-0.519230769	680.037037	7	4	6	3	3	4	0.512557078	-0.447712418	1102.967742	6	5	6	3	8	3	-0.435607936	-0.467372134	1014.373626	17	18	16	12	16	12	0.26336286	-0.453488372	0.156273958	-0.401366382	-0.722222222	0.765659806	-0.446280992	-0.199475643	V01_VV3	-0.324829932	-0.448014629	-0.66091954	-0.575698506	-0.258169935	-0.466666667	-0.283854167	-0.28	-0.37254902	-0.264957265	6.01	12.01	18.01	24.01
CC1DCD194E	V61	-0.5	445.35	5	6	3	2	4		-0.360680448	-0.651960784	327.0454545	8	2	4	2	3	3	-0.518793472	-0.428571429	409.3333333	7	5	5	3	2	2	0.310015452	-0.512411348	392.8181818	20	13	12	7	9	5	-0.273537323	-0.507936508	-0.068122437	-0.545459666	-0.598765432	0.571512707	-0.608108108	-0.386904557	V01_VV3	-0.38627451	-0.48255814	-0.519230769	-0.596049046	-0.356481481	-0.561403509	-0.405660377	-0.402777778	-0.596491228	-0.488505747	6.01	12.01	18.01	24.01
CC1DCD197B	V62	-0.441358025	1276.129032	7	6	3	5	6	4	0.451195827	-0.617424242	306.125	7	5	5	2	3	2	-0.572152341	0.418767507	669.0967742	8	5	5	2	7	4	-0.403965517	-0.378504673	786.6162791	22	16	13	9	16	10	0.214023469	-0.431693989	0.119774669	0.382652212	-0.625	-0.577592741	-0.492455418	-0.124225381	V01_VV3	-0.518939394	-0.68047619	-0.788288288	-0.72611465	-0.570175439	0.473684211	-0.373563218	-0.472222222	-0.444444444	-0.461538462	6.01	12.01	18.01	24.01
CC1DCD1979	V63	-0.480392157	636.12	5	6	3	4	4	3	-0.366363854	-0.576190476	352.4782609	5	6	3	1	4	4	0.474254215	-0.53030303	674.4074074	5	5	4	4	4	5	-0.54438773	-0.491803279	562.92	15	17	10	9	12	12	-0.29950224	-0.205882353	0.280643034	0.32326658	-0.5	-0.360627706	-0.430208333	-0.309828914	V01_VV3	-0.261904762	-0.428335691	-0.537634409	-0.372649573	-0.633333333	-0.427536232	-0.536111111	-0.566666667	-0.701754386	-0.583333333	6.01	12.01	18.01	24.01
CC1DCD1955	V64	-0.297101449	1322.730769	7	5	2	4	5	3	0.230523113	-0.533333333	600.0416667	7	3	5	4	3	1	0.360995851	-0.46	634.3913043	8	7	3	3	1	1	-0.520443042	-0.433789954	868.260274	22	15	10	11	9	6	-0.18457481	-0.495169082	-0.108275766	-0.49919449	-0.6	0.663055905	-0.5	-0.286777705	V01_VV3	-0.555045872	-0.590101523	-0.686507937	-0.314136905	-0.388888889	-0.526666667	-0.436073059	-0.354166667	-0.558333333	-0.467592593	6.01	12.01	18.01	24.01
CC1DCD1984	V65	-0.49047619	1398.88	6	4	8	3	2	2	0.369941988	-0.654320988	696.4666667	2	5	2	3	2	1	-0.544554887	-0.611111111	517.1052632	7	5	2	2	1	2	-0.465916504	-0.490049751	936.3389831	15	14	12	8	5	5	-0.327637408	-0.37414966	-0.115611892	-0.456450862	-0.395833333	0.344013428	-0.360507246	0.162235195	V01_VV3	-0.494047619	-0.609769189	-0.671428571	-0.454288026	-0.356321839	-0.666666667	-0.277777778	-0.342592593	-0.433333333	-0.322222222	6.01	12.01	18.01	24.01
CC1DCD1959	V66	-0.467479675	930.7333333	6	4	6	4	5	3	-0.407072046	-0.413793103	396.76	5	5	4	3	4	4	-0.539379586	0.439189189	1353.666667	8	5	5	4	5	3	-0.275106208	-0.413625304	922.9529412	19	14	16	11	14	11	-0.395479834	-0.497777778	0.123389657	0.412698413	0.555555556	0.768333333	-0.612745098	-0.334007937	V01_VV3	-0.306666667	-0.522916667	-0.671717172	0.394239526	-0.543333333	-0.37037037	-0.474358974	-0.651041667	-0.491666667	-0.503875969	6.01	12.01	18.01	24.01
CC1DCD195F	V67	-0.348484848	1965.461538	7	3	6	5	1	4	0.565370484	-0.56547619	429.1153846	6	9	2	4	2	3	-0.514997392	-0.654471545	1478.75	2	5	4	2	3	3	0.420739311	-0.506872852	1275.472222	15	17	12	12	6	10	0.456532803	-0.468085106	0.19029803	0.539811969	-0.66	-0.5353512	-0.480769231	0.182071862	V01_VV3	-0.425724638	-0.523848238	-0.689814815	-0.502255639	-0.459259259	-0.362745098	-0.413888889	0.456521739	-0.528455285	-0.322695035	6.01	12.01	18.01	24.01
CC1DCD1945	V68	-0.6625	1510.875	5	5	2	3	4	5	0.355909624	-0.723443223	472.4761905	5	4	3	3	3	3	0.594590177	-0.545454545	743.4166667	5	6	4	3	5	1	0.512433732	-0.522875817	927.8985507	15	15	9	9	12	9	0.35957068	-0.377192982	0.160093696	-0.337384554	-0.395833333	-0.422172692	-0.330666667	0.110424523	V01_VV3	-0.252475248	-0.410904255	-0.555555556	-0.435185185	-0.274193548	-0.450980392	-0.336805556	-0.484126984	-0.1875	-0.337962963	6.01	12.01	18.01	24.01
CC1DCD199F	V69	-0.650980392	1598.928571	5	6	4	6	4	3	0.394541815	-0.633333333	341.5882353	7	2	2	5	1		-0.60768815	-0.572463768	533.5416667	7	4	3	5	2	3	0.295886946	-0.428571429	918.5797101	19	12	9	16	7	6	0.31131973	-0.361111111	0.166812865	-0.546728098	-0.361111111	-0.416773504	-0.413978495	-0.243405322	V01_VV3	-0.333333333	-0.559322034	-0.672413793	-0.594464501	-0.451690821	-0.5	-0.464157706	-0.345238095	0.588888889	0.448717949				
CC1DCD196A	V70	0.50273224	859.4	6	3	5	1	2	3	0.301981806	-0.666666667	365.3333333	6	5	1	2	2	2	-0.340156532	-0.615384615	634.4166667	6	5	2	5	2	3	-0.211084773	-0.379310345	628.8709677	18	13	8	8	6	8	-0.184450495	-0.461538462	-0.116344375	-0.290137438	-0.666666667	-0.744301994	-0.493781095	-0.089645979	V01_VV3	0.127705628	-0.393081761	-0.478494624	-0.368483979	0.444444444	0.684684685	0.571428571	0.274509804	-0.430555556	0.166666667				
CC1DCD198D	V71	-0.414634146	1287.259259	6	3	4	6	4	4	0.362813039	-0.658119658	583.8095238	7	3	3	2	2	4	-0.470501857	-0.655555556	506.8421053	4	5		2	5	3	0.573024741	-0.528052805	845.4626866	17	11	7	10	11	11	-0.388417439	-0.441860465	-0.143663481	-0.378782209	-0.518518519	0.73257776	-0.401129944	0.300992551	V01_VV3	-0.457482993	-0.562601626	-0.747619048	-0.440528634	-0.470238095	-0.705128205	-0.583333333	-0.619047619	-0.421568627	-0.510752688	6.01	12.01	18.01	24.01
CC1DCD197C	V72	-0.520833333	1214	6	4	2	3	3	3	0.439371949	-0.484848485	426.9545455	6	4	4	3	2	3	-0.472540431	-0.607843137	750.2857143	7	5	2	3	1	3	0.600547612	-0.545454545	791.296875	19	13	8	9	6	9	0.188257357	-0.303030303	0.172742123	0.36820217	-0.62962963	-0.592307692	-0.501851852	-0.412983683	V01_VV3	-0.388235294	-0.47987988	-0.648148148	-0.384947704	-0.256410256	-0.188888889	-0.237654321	-0.355555556	-0.525641026	-0.43452381	6.01	12.01	18.01	24.01
CC1DCD193D	V73	-0.484018265	1762.59375	7	9	3	7	2	4	-0.40933082	-0.58	263.3181818	3	7	3	4	2	3	-0.278400598	-0.416666667	477.7391304	6	4	2	4	4	3	0.363235976	-0.505668934	950.4415584	16	20	8	15	8	10	-0.334061294	-0.231770833	-0.096074966	-0.457607113	-0.472222222	-0.420651024	-0.260173754	-0.077525136	V01_VV3	-0.274891775	-0.48	-0.666666667	0.568791501	-0.359375	-0.573333333	-0.453216374	-0.40625	-0.387096774	-0.25	6.01	12.01	18.01	24.01
CC1DCD1947	V74	-0.393617021	982.4	9	4	4	2	7	4	0.437213566	-0.611111111	485	4	5	2	4	3	2	-0.572423521	-0.333333333	1441.21875	4	9	5	4	4	6	0.36658426	-0.411564626	1040.134146	17	18	11	10	14	12	0.341402582	-0.363247863	-0.057491077	-0.440330338			-0.576271186	-0.398475121	V01_VV3	-0.364864865	-0.496233522	-0.5	-0.497607656	-0.216666667	-0.377192982	-0.263888889	-0.441176471	-0.36	-0.3	6.01	12.01	18.01	24.01
CC1DCD1969	V75	-0.551282051	1815.346154	7	6	4	4	4	1	-0.414738487	-0.475409836	829.5	3	5	1	4	5	3	0.63821544	-0.449494949	960.75	4	5	2	6	5	6	0.480896144	-0.49001996	1215.118421	14	16	7	15	14	10	0.304370424	-0.409090909	0.10279147	-0.473010597	-0.696969697	-0.563392023	-0.498106061	-0.204713314	V01_VV3	-0.553264605	-0.61656746	-0.639784946	-0.615367077	-0.27173913	-0.424242424	-0.301169591	-0.425925926	-0.546296296	-0.288461538	6.01	12.01	18.01	24.01
CC1DCD1944	V76	-0.490740741	953.5555556	6	8	5	1	3	4	-0.389007547	-0.576388889	428.7777778	5	3	3	1	3	3	0.491969458	-0.465909091	1125	4	2	7	7	4	4	0.477455957	-0.394389439	889.9178082	15	13	15	9	10	11	0.125346689	-0.367149758	0.178823335	-0.480102065	-0.476190476	0.51271467	-0.392592593	-0.088207934	V01_VV3	-0.371111111	-0.475545523	-0.627777778	0.354241338	-0.359375	-0.476190476	-0.405660377	0.245614035	0.412698413	0.259259259	6.01	12.01	18.01	24.01
CC1DCD1998	V77	-0.453333333	616.96	10	5	3	2	2	3	0.287114069	-0.713768116	550.625	4	6	2	1	2	1	-0.50627662	-0.623655914	668.6	6	6	3	3	2		-0.449167902	-0.590425532	616.4918033	20	17	8	6	6	4	-0.216443722	-0.43030303	0.227512188	0.510324555	-0.527777778	-0.545824845	-0.37195122	0.131956452	V01_VV3	-0.427350427	-0.531067251	-0.656862745	0.654261057	0.266666667	-0.703703704	0.177777778	-0.583333333	-0.672839506	-0.50952381	6.01	12.01	18.01	24.01
CC1DCD1995	V78	-0.438596491	897.7241379	7	6	3	5	5	2	-0.390320568	-0.568965517	467.8333333	8	7	3	3	2	1	-0.531698365	-0.586666667	402	9	8	3	3	2	2	-0.519266543	-0.422807018	601.45	24	22	9	11	9	5	-0.365860088	-0.329931973	0.174931058	0.2675537	-0.604166667	-0.489789166	-0.46	0.311542637	V01_VV3	-0.293333333	-0.431972789	-0.666666667	-0.681646168	-0.52173913	-0.679487179	-0.50273224	-0.476190476	-0.453333333	-0.426356589	6.01	12.01	18.01	24.01
CC1DCD199D	V79	-0.346153846	573	10	6	6	3	5	2	-0.481506617	-0.6	326.9583333	3	5	4	3	3	6	0.627397911	-0.486486486	416.6571429	9	5	6	5	4	6	0.415604713	-0.469298246	447.978022	22	16	16	11	12	14	0.352242031	-0.456521739	0.097160114	0.299508942	-0.701388889	-0.52805462	-0.509259259	-0.373576886	V01_VV3	-0.174454829	-0.264026403	-0.5	-0.347439916	-0.337398374	-0.243589744	-0.314814815	-0.345238095	-0.508333333	-0.321428571	6.01	12.01	18.01	24.01
CC1DCD1958	V80	-0.495495495	925.75	6	3	5	4	4	2	0.528340339	-0.621621622	499.6111111	5	3	3	4	2	1	-0.672958033	0.421875	727.6190476	6	5	4	2	2	2	-0.436578171	-0.258454106	737.952381	17	11	12	10	8	5	-0.362053351	-0.474576271	0.109955964	-0.26425326	-0.6	0.475833489	-0.597457627	-0.28700948	V01_VV3	-0.312757202	-0.5	-0.575757576	0.387848035	0.298611111	-0.55	0.264367816	0.202380952	0.493055556	0.369369369	6.01	12.01	18.01	24.01
CC1DCD19CB	V81	-0.413461538	1301.086957	4	3	5	3	5	3	0.519277108	-0.560897436	718.3333333	2	5	2	2	1	2	-0.657974858	-0.262962963	1221.485714	4	10	9	2	4	6	0.52095379	-0.34962406	1143.178082	10	18	16	7	11	11	0.298922997	-0.174358974	-0.09108627	-0.567800324	-0.722222222	-0.68517033	-0.273504274	-0.20482864	V01_VV3	-0.2625	-0.50955414	-0.601010101	-0.56674251	-0.364864865	-0.436781609	-0.233974359	0.302469136	-0.480392157	-0.20952381	6.01	12.01	18.01	24.01
CC1DCD19B2	V82	-0.54467354	1087.131579	5	10	5	8	6	4	-0.428711694	-0.676470588	684.2307692	7	3	3	2	7	3	-0.35688493	-0.462643678	802.8709677	8	6	7	4	3	3	-0.505405191	-0.486282579	884.1052632	20	19	15	15	16	10	-0.268863818	-0.466666667	0.129399043	0.472341917	-0.380952381	0.48639941	-0.50660066	-0.246672623	V01_VV3	-0.374509804	-0.461583924	-0.579365079	0.683760684	-0.291666667	-0.152777778	-0.265625	0.504273504	0.37745098	0.221153846	6.01	12.01	18.01	24.01
