rfid	coatcolor	cued_age	epm1_age	ext01_age	lga01_age	oft1_age	pr_age	prime_age	site	surgery_weight	tf1_age	lga_total_heroin_consumption	lga_total_heroin_consumption_bysex	lga_escalation_of_heroin_intake_12h	lga_escalation_of_heroin_intake_12h_bysex	lga_escalation_of_heroin_intake_1h	pr_breakpoints	pr_break_points_bysex	prime_active	prime_active_bysex	prime_extinction_before_priming_active	ext_burst	ext_burst_bysex	ext_day_6_active	ext_day_6_active_bysex	ext_de_escalation	cued_active	cued_active_bysex	epm_percent_open_1	epm_percent_open_2	epm_percent_closed_1	epm_percent_closed_2	oft_distance_1	oft_distance_2	oft_time_1	oft_time_2	tf_bl_1	tf_bl_2	tf_test_1	tf_test_2	fst_swim	fst_climb	fst_float	fst_dive	room_box
933000320500376	BLACK	121	76	115	90	76	110	114	italy	330	76	1880	-1.015800915	66.66666667	0.112443392	46.66666667	2	-0.389895047	1	-0.436316117	6	2	-0.249752586	3	-0.375350518	0	14	0.307483313	28.18	0	36.27	72.45333333	11025.43976	10824.75506	313.6	308.45	3.325	1.8	9.125	9.775	33	1	26	0	46_5
933000320500377	BLACKHOOD	120	75	114	89	75	109	113	italy	327	75	4320	-0.2751134	-260	-0.640824323	0	4	-0.009796358	1	-0.436316117	0	4	0.194761191	2	-0.525800932	-2	12	0.108974951	35.74	25.43	43.68333333	25.43	7715.330805	13986.35317	213.4	358.45	1.425	3.55	9.2	9.65	42	9	9	0	46_6
933000320500378	BLACK	121	76	115	90	76	110	114	italy	182	76	7280	-0.149093244	-200	-0.511186231	40	4	-0.150709663	7	-0.270856994	0	1	-0.660288974	2	-0.771005846	-7	16	-0.060599109	37.45666667	40.23333333	50.82333333	21.1	11864.14753	7525.564001	306.6	193.25	2.825	2.75	9.475	8.75	30	5	25	0	46_5
933000320500046	BLACKHOOD	120	75	114	89	75	109	113	italy	166	75	5080	-0.606818727	320	0.333967557	46.66666667	0	-0.859501775	0	-0.800099869	2	0	-0.836487132	2	-0.771005846	1	20	0.216018002	32.09	17.16333333	33.37333333	37.19	9953.535565	9574.884551	267.05	245.15	2.35	1.525	8.85	9.425	57	2	1	0	46_6
933000320500041	ALBINO	120	75	114	89	75	109	113	italy	380	75	4480	-0.226543727	-166.6666667	-0.425604976	0	4	-0.009796358	3	-0.274004848	3	8	1.083788745	2	-0.525800932	1	14	0.307483313	49.26333333	18.61666667	3.323333333	39.55	5686.752654	5563.477896	165.05	157.2	3.025	2.6	9.825	9.7	37	4	19	0	46_8
933000320500043	BROWN	120	75	114	89	75	109	113	italy	190	75	3720	-0.889776298	300	0.301461642	40	2	-0.505105719	6	-0.346463119	3	5	0.044503658	4	-0.490113575	2	21	0.28517228	31.72	36.77333333	42.08	20.03333333	13260.09708	10874.09027	351.9	276.85	1.75	1.775	8.7	8.725	50	4	6	0	46_7
933000320500045	BLACKHOOD	120	75	114	89	75	109	113	italy	190	75	6820	-0.244799482	0	-0.186127082	6.666666667	12	1.26687456	14	0.258385881	11	11	1.101692607	0	-1.051898117	-10	21	0.28517228	10.49333333	7.666666667	53.50333333	46.91333333	7706.467682	7871.99042	203.15	200	0.975	2.475	8.675	9.7	48	1	11	0	46_8
933000320500298	BLACK	118	74	112	87	74	107	111	italy	331	74	3940	-0.390466373	-13.33333333	-0.072030334	-66.66666667	2	-0.389895047	10	0.294084593	4	4	0.194761191	7	0.226451139	4	16	0.505991675	0	33.08666667	54.28	16.6	6642.554449	10770.3838	190.45	309.4	1.775	3.6	9.775	9.475	41	4	15	0	48_1
933000320500293	BLACKHOOD	118	74	112	87	74	107	111	italy	287	74	4660	-0.171902844	-733.3333333	-1.73229387	20	2	-0.389895047	1	-0.436316117	3	1	-0.472009474	1	-0.676251346	-1	19	0.803754217	7.153333333	0	47.19	54.39	8971.171956	5461.43257	249.7	167.7	2.575	2.2	8.15	10	49	5	6	0	48_2
933000320500294	ALBINO	118	74	112	87	74	107	111	italy	200	74	3460	-0.943871128	213.3333333	0.160602678	6.666666667	0	-0.859501775	0	-0.800099869	1	1	-0.660288974	2	-0.771005846	0	16	-0.060599109	50.59333333	35.88666667	31.81	50.77666667	9937.526333	10706.78628	262.7	273.95	0.825	3.75	9.25	10	48	2	10	0	48_1
933000320500295	BLACKHOOD	118	74	112	87	74	107	111	italy	184	74	5680	-0.481984505	-246.6666667	-0.587033366	-26.66666667	2	-0.505105719	2	-0.648887619	2	0	-0.836487132	3	-0.630559711	0	18	0.077709446	41.34333333	28.19333333	27.41	31.09333333	13288.18834	9085.515281	347.35	242.45	1.4	3.025	8.25	7.625	37	8	15	0	48_2
933000320500282	ALBINO	117	73	111	86	73	106	110	italy	321	73	5300	0.022375848	-80	-0.225758439	40	0	-0.769993736	2	-0.355160483	8	1	-0.472009474	5	-0.074449689	2	17	0.605245856	25.70333333	22.42666667	43.52	57.97	4371.35471	9334.869782	128.05	267.15	2.6	3.525	7.6	9.5	40	17	1	2	48_3
933000320500276	BROWNHOOD	116	72	110	85	72	105	109	italy	305	72	8960	1.133407121	-13.33333333	-0.072030334	133.3333333	6	0.370302331	4	-0.192849214	4	2	-0.249752586	7	0.226451139	-2	26	1.498533483	21.87666667	32.8	41.21	34.10333333	10250.80988	14723.14185	282.95	436.05	3.975	3	7.55	8.85	42	2	16	0	48_4
933000320500289	BLACKHOOD	117	73	111	86	73	106	110	italy	198	73	2480	-1.147767025	93.33333333	-0.034432812	100	2	-0.505105719	4	-0.497675369	2	0	-0.836487132	2	-0.771005846	2	12	-0.337216221	25.27	26.61333333	50.84666667	42.26	15066.72065	10133.36788	404.75	270.35	1.2	2.7	9.55	8.475	46	0	14	0	48_3
933000320500290	BROWN	116	72	110	85	72	105	109	italy	192	72	7560	-0.090837274	-333.3333333	-0.727892331	-73.33333333	2	-0.505105719	4	-0.497675369	6	2	-0.484090816	5	-0.34966744	3	17	0.008555168	35.45	30.67333333	36.6	36.77	14664.7881	10097.49139	413.8	251.6	2.175	1.475	10	9.275	43	11	6	0	48_4
933000320500031	BROWN	115	71	109	84	71	104	108	italy	300	71	2880	-0.712240458	-326.6666667	-0.794552428	6.666666667	2	-0.389895047	4	-0.192849214	1	0	-0.694266363	1	-0.676251346	-1	16	0.505991675	36.63666667	17.72333333	29.6	50.09	9879.392989	6268.530123	281.45	177	1.575	4.575	9.575	8.45	41	8	11	0	48_5
933000320500032	BLACKHOOD	115	71	109	84	71	104	108	italy	198	71	5480	-0.523595912	-806.6666667	-1.497198984	-73.33333333	0	-0.859501775	1	-0.724493744	0	0	-0.836487132	2	-0.771005846	1	19	0.146863724	32.93666667	10.63666667	33.21666667	42.15666667	13182.32499	12602.13174	347.45	331.6	1	2.675	8.5	10	48	6	6	0	48_5
933000320500034	BROWNHOOD	115	72	109	84	72	104	108	italy	192	72	5920	-0.432050815	20	-0.153621167	73.33333333	2	-0.505105719	15	0.333992006	6	5	0.044503658	3	-0.630559711	0	16	-0.060599109	12.20666667	15.26	43.79	45.23	9434.716499	9710.900705	283.6	243.7	1	1.55	10	9.825	43	4	13	0	48_6
933000320500278	BROWN	114	71	108	83	71	103	107	italy	322	71	11100	1.783026498	-1240	-2.900627469	-33.33333333	6	0.370302331	7	0.05061769	3	0	-0.694266363	0	-0.82670176	-9	26	1.498533483	0	10.34333333	46.2	37.3	4603.585912	9273.400324	137.15	263.65	1.85	1.675	8.575	8.675	46	12	2	0	48_6
933000320500279	ALBINO	114	71	108	83	71	103	107	italy	275	71	6160	0.283437841	-260	-0.640824323	-33.33333333	6	0.370302331	1	-0.436316117	2	2	-0.249752586	2	-0.525800932	2	21	1.002262579	17.7	16.27	48.52666667	57.09666667	7667.302724	4936.523328	226.5	135.6	2.05	1.975	8.7	8.775	29	0	31	0	48_7
933000320500280	BROWN	114	71	108	83	71	103	107	italy	193	71	10000	0.416821898	613.3333333	0.810720976	33.33333333	4	-0.150709663	16	0.409598131	13	12	1.277890765	1	-0.911451982	-16	24	0.492635114	22.03333333	15.81333333	50.30666667	38.96	18308.02212	18664.01968	492.2	478.95	1.175	4.325	9.075	8.925	29	3	28	0	48_7
933000320500030	BROWN	114	71	108	83	71	103	107	italy	191	71	6960	-0.215671496	-33.33333333	-0.240303607	20	2	-0.505105719	3	-0.573281494	0	0	-0.836487132	1	-0.911451982	-7	20	0.216018002	54.69333333	13.56333333	49.14666667	54.29	11225.01646	8787.033076	301.6	248.85	1.925	1.7	8.55	9.425	47	4	9	0	48_8
933000320500145	BLACKHOOD	114	71	108	83	71	103	107	italy	315	71	2940	-0.69402683	133.3333333	0.266171498	53.33333333	0	-0.769993736	0	-0.517471752	0	0	-0.694266363	2	-0.525800932	-2	23	1.200770941	33.04	12.67666667	34.78	56.77	8806.287381	8501.396581	250.95	214.1	3.425	3.375	9.775	9.1	34	2	24	0	48_8
933000320500143	BLACK	113	70	107	82	70	102	106	italy	294	70	2300	-0.888305523	86.66666667	0.158561824	46.66666667	4	-0.009796358	1	-0.436316117	2	1	-0.472009474	9	0.527351967	-5	27	1.597787664	21.80666667	11.74	21.80666667	39.46	3424.144313	9616.863817	98.85	258.95	3.5	2.6	8.95	9.025	48	2	10	0	47_1
933000320500150	BLACKHOOD	114	71	108	83	71	103	107	italy	198	71	2920	-1.056221929	0	-0.186127082	13.33333333	2	-0.505105719	0	-0.800099869	0	4	-0.1316945	4	-0.490113575	-5	22	0.354326558	18.61333333	11.29333333	58.17666667	57.07333333	10900.80817	7631.61901	290.4	177.65	2.55	2.2	7.2	8.825	29	6	25	0	47_2
933000320500144	BLACK	113	70	107	82	70	102	106	italy	199	70	5420	-0.536079334	-453.3333333	-0.92292782	0	2	-0.505105719	2	-0.648887619	2	2	-0.484090816	2	-0.771005846	0	22	0.354326558	10.30333333	21.32666667	49.52666667	46.64666667	11755.27356	12573.58165	334.7	341.5	3.15	3.5	7.075	9.25	50	2	8	0	47_3
933000320525336	BROWN	104	58	98	73	58	93	97	italy	183	58	100	-1.642942775	0	-0.186127082	0	0	-0.859501775	0	-0.800099869	0	3	-0.307892658	0	-1.051898117	0	5	-0.821296166	21.58333333	16.23	48.97333333	42.66	7082.256148	16255.18732	207.2	423	1.825	2.425	9.625	9.65	45	8	7	0	46_1
933000320525279	BLACK	104	58	98	73	58	93	97	italy	165	58	5440	-0.531918194	-440	-0.90125721	40	0	-0.859501775	10	-0.044038619	4	4	-0.1316945	3	-0.630559711	-6	8	-0.613833332	29.57333333	13.52	38.78	63.58333333	15807.54986	10524.76178	420.25	270.25	2.175	2.75	7.65	8.925	45	3	12	0	46_2
933000320525331	BROWN	104	58	98	73	58	93	97	italy	188	58	320	-1.597170227	13.33333333	-0.164456472	-6.666666667	0	-0.859501775	3	-0.573281494	0	0	-0.836487132	2	-0.771005846	2	12	-0.337216221	35.46	26.01	22.92	58.2	9071.790426	8110.503745	259.5	191.95	2.45	2.975	7.2	9.1	27	4	29	0	46_3
933000320525438	BLACKHOOD	101	56	95	70	56	90	94	italy	226	56	1060	-1.264720489	-126.6666667	-0.333368113	-13.33333333	2	-0.389895047	15	0.699862766	0	1	-0.472009474	19	2.031856109	18	5	-0.585804315	30.34666667	18.14666667	44.68666667	68.72333333	8093.096145	20662.49176	240.85	581.1	0.95	1.475	9.25	9.775	44	1	15	0	46_5
933000320525433	BLACKHOOD	101	56	95	70	56	90	94	italy	173	56	12180	0.87038624	-153.3333333	-0.435339096	20	2	-0.505105719	19	0.636416506	4	4	-0.1316945	3	-0.630559711	1	12	-0.337216221	31.30333333	19.09666667	45.74	60.21	14813.71423	17252.35949	428.15	398.9	1.675	2.525	6.75	9.825	47	4	9	0	46_4
933000320525443	BLACKHOOD	100	55	94	69	55	89	93	italy	247	55	12940	2.341577739	506.6666667	1.127048887	73.33333333	2	-0.389895047	1	-0.436316117	0	1	-0.472009474	1	-0.676251346	-2	14	0.307483313	18.31666667	49.21333333	61.44666667	36.96333333	2340.408414	9726.870418	66.05	262.05	4.225	3.675	9.25	9.95	23	0	37	0	46_7
933000320525440	BROWN	100	55	94	69	55	89	93	italy	175	55	9960	0.408499617	320	0.333967557	180	4	-0.150709663	11	0.031567506	8	4	-0.1316945	5	-0.34966744	4	19	0.146863724	26.52	18.08	56.51333333	51.26	11125.07639	12008.90622	301.65	319.65	1.2	2.95	9.55	9.775	38	2	20	0	46_6
933000320525458	BLACK	95	51	89	64	51	84	88	italy	211	51	4020	-0.366181537	-80	-0.225758439	6.666666667	12	1.510598398	6	-0.030537945	2	0	-0.694266363	2	-0.525800932	-5	8	-0.288041772	3.303333333	9.156666667	61.79666667	33.86333333	6590.850411	9416.877575	190.7	274.15	3.425	2.7	9.55	9.35					46_8
933000320525454	BROWNHOOD	95	51	89	64	51	84	88	italy	226	51	8080	0.866273918	-380	-0.917534912	6.666666667	2	-0.389895047	6	-0.030537945	0	0	-0.694266363	1	-0.676251346	-1	14	0.307483313	27.31666667	19.73	35.27333333	47.01	3431.105923	8748.750971	94.6	256.1	2.2	3.375	10	8.625					48_1
933000320525451	ALBINO	95	51	89	64	51	84	88	italy	152	51	4060	-0.819036906	-506.6666667	-1.00961026	-40	4	-0.150709663	7	-0.270856994	2	4	-0.1316945	3	-0.630559711	-1	18	0.077709446	28.41333333	18.07666667	52.19333333	35.3	5810.640104	12339.16162	179.75	326.75	1.675	2.15	6.9	8.125					46_8
933000320525493	BLACK	95	51	89	64	51	84	88	italy	232	51	3920	-0.396537582	-113.3333333	-0.302622492	13.33333333	2	-0.389895047	10	0.294084593	2	0	-0.694266363	4	-0.224900104	-2	4	-0.685058496	15.37333333	0	44.64333333	46.74666667	4552.676847	8167.815101	134.65	247.85	1.65	2.625	9.75	9.775					48_2
933000320525497	BROWNHOOD	95	51	89	64	51	84	88	italy	237	51	5340	0.034518266	-413.3333333	-0.994398965	0	2	-0.389895047	0	-0.517471752	2	0	-0.694266363	3	-0.375350518	0	4	-0.685058496	15.35333333	0	53.26	70.53333333	10555.76083	4034.929965	316.2	118.25	4.325	2.25	8.75	9.3					48_3
933000320525495	BROWNHOOD	95	51	89	64	51	84	88	italy	162	51	3640	-0.906420861	100	-0.023597507	0	4	-0.150709663	17	0.485204256	2	1	-0.660288974	7	-0.068775169	4	4	-0.890450444	19.81666667	36.16	69.44666667	27.20666667	4701.92872	12883.48891	136.2	339.65	3.5	1.025	9.5	8.55					48_3
933000320525487	BLACK	94	50	88	63	50	83	87	italy	272	50	6220	0.301651468	-253.3333333	-0.625451512	-100	2	-0.389895047	2	-0.355160483	3	4	0.194761191	4	-0.224900104	1	2	-0.883566858	8.7	0	47.93666667	62.02	6544.00244	12491.03142	202.5	331.5	1.875	2.325	8.575	9.375					48_4
933000320525486	BROWN	94	52	88	63	50	83	87	italy	257	52	5460	0.070945521	-20	-0.087403144	33.33333333	9	0.940450365	16	0.7810184	11	8	1.083788745	18	1.881405695	17	6	-0.486550134	11.82333333	6.176666667	57.37333333	46.11	6514.004824	12167.72419	191.2	343.05	2.15	3	9.325	9.525					48_5
933000320525481	BLACK	94	50	88	63	52	83	87	italy	183	50	6100	-0.394600549	-360	-0.77123355	-100	2	-0.505105719	2	-0.648887619	1	0	-0.836487132	1	-0.911451982	-2	5	-0.821296166	9.523333333	15.23	71.39666667	48.14333333	10503.74602	19807.17083	297.2	520.9	2	1.9	10	8.4					48_4
933000320525479	BROWN	94	52	88	63	52	83	87	italy	186	52	2320	-1.181056151	206.6666667	0.149767373	40	9	0.735280477	4	-0.497675369	6	2	-0.484090816	5	-0.34966744	-1	4	-0.890450444	14.26	0	64.33333333	49.44	11047.07409	9496.555926	316.15	268.5	4.175	2.825	7.425	10					48_5
933000320697473	BLACK	93	51	87	62	51	82	86	italy	189	51	8040	0.8541315	-1146.666667	-2.685408122	-26.66666667	2	-0.389895047	0	-0.517471752	0	2	-0.249752586	2	-0.525800932	2	5	-0.585804315	2.863333333	0	75.82666667	52.85333333	7372.637159	6684.842019	212.1	173.1	4.775	3.725	9.775	7.925					48_6
933000320697474	BROWNHOOD	93	51	87	62	51	82	86	italy	229	51	2360	-0.870091895	-140	-0.364113734	33.33333333	2	-0.389895047	3	-0.274004848	0	2	-0.249752586	2	-0.525800932	0	9	-0.188787591	7.106666667	22.55333333	53.22	62.61333333	7465.181412	18823.06115	231.6	538.05	3	2.2	9.225	9					48_7
933000320697471	BLACK	93	51	87	62	51	82	86	italy	144	51	5460	-0.527757053	53.33333333	-0.099444642	-6.666666667	4	-0.150709663	10	-0.044038619	8	5	0.044503658	2	-0.771005846	0	8	-0.613833332	18.64666667	28.75	57.03666667	49.40666667	12248.51779	10218.6587	357.3	281.8	2.75	3.6	9.45	8.625					48_6
933000320697472	BROWNHOOD	93	51	87	62	51	82	86	italy	160	51	5920	-0.432050815	-6.666666667	-0.196962387	60	0	-0.859501775	0	-0.800099869	2	6	0.220701817	2	-0.771005846	0	9	-0.544679055	22.08333333	30.68666667	56.68666667	29.19666667	10356.17419	11569.4961	282	298.85	4.25	2.075	10	8.325					48_7
933000320697461	BROWN	92	50	86	61	50	81	85	italy	196	50	2380	-0.864020686	-326.6666667	-0.794552428	-26.66666667	0	-0.769993736	4	-0.192849214	0	0	-0.694266363	2	-0.525800932	1	14	0.307483313	17.17666667	9.583333333	44.98333333	36.74666667	7170.430075	6372.319765	210.5	170.85	4.85	3.55	7.875	9.6					48_8
933000320697462	ALBINO	92	50	86	61	50	81	85	italy	189	50	5720	0.14987124	-140	-0.364113734	13.33333333	2	-0.389895047	0	-0.517471752	1	0	-0.694266363	2	-0.525800932	1	12	0.108974951	10.11666667	2.646666667	63.34	67.46666667	5402.389319	10954.97241	157.85	304.9	6.2	2.65	9.65	7.675					47_6
933000320697469	BROWNHOOD	92	50	86	61	50	81	85	italy	123	50	5020	-0.619302149	6.666666667	-0.175291777	26.66666667	0	-0.859501775	0	-0.800099869	6	1	-0.660288974	2	-0.771005846	0	14	-0.198907665	22.38333333	44.45666667	58.76	25.86666667	14671.8353	6482.321836	387.45	181.55	4.225	2.075	9.6	9.325					48_8
933000320046651	BLACKHOOD	108	65	102	77	64	97	100	us	225	66	620	-1.240977539	-53.33333333	-0.711583015	-6.666666667	9	-0.128719109	8	-0.004478101	7	4	-0.464046116	6	-0.282907592	0	4	-0.798496171	11.13333333	52.36666667	24.53333333	24.53333333	7492	10304	908	1073.7	2.025	1.9	5.125	5.6	36	10	14	0	O_5
933000320046675	BLACK	108	65	102	77	64	97	100	us	243	66	4600	-0.464892574	613.3333333	0.503607484	106.6666667	2	-0.780037802	11	0.18434851	5	13	0.12724264	6	-0.282907592	-9	22	0.222090852	0	3.633333333	57.06666667	57.06666667	5787	9046	647.8	901.6	3.325	3	7.925	7.5	50	6	4	0	O_5
933000320046669	BROWNHOOD	108	65	102	77	64	97	100	us	146	66	3600	-1.031275415	260	-0.159063957	13.33333333	6	-0.542839026	13	0.203287209	3	5	-0.691584204	25	1.567288056	2	29	0.469334664	19.46666667	39.76666667	33.3	33.3	7339	15080	601.9	1193	2.75	2.55	3.75	4.7	32	20	8	0	O_1
933000320046674	BLACK	108	65	102	77	64	97	100	us	168	66	960	-1.449661824	66.66666667	-0.421009887	13.33333333	1	-1.122733553	2	-0.80591577	3	1	-1.055099566	1	-0.877478426	-2	9	-0.660067773	40.56666667	61.46666667	11.76666667	11.76666667	8349	8155	922.7	686.9	2.4675	3.5	5.975	4.3	44	1	15	0	O_1
933000320046660	BROWN	108	65	102	77	64	97	100	us	147	66	10180	0.011521014	593.3333333	0.292566955	106.6666667	15	0.500971122	13	0.203287209	19	46	3.034448252	5	-0.470017346	-27	24	0.186984055	47.76666667	47.76666667	24.73333333	24.73333333	9403	11140	856.6	981.8	2.6	3.525	4.95	5.375	40	5	15	0	O_1
933000320046468	BROWN	107	62	101	76	66	96	99	us	276	63	7320	0.06549715	1653.333333	2.399304661	-46.66666667	77	6.198376764	221	13.40221129	3	16	0.324338891	38	3.125455305	12	19	0.051993015	9.9	33.4	38.63333333	38.63333333	8243	6601	1045	789.9	2.475	4.575	4.75	4.325	45	6	9	0	L_5
933000320046659	BLACK	107	62	101	76	66	96	99	us	229	63	18800	2.304053781	2086.666667	3.189178485	233.3333333	25	1.360009332	4	-0.256246916	10	18	0.455736393	5	-0.389418933	-21	35	0.95918148	21.43333333	52	16.5	16.5	9438	4068	907.3	467.3	2.5	4.625	4.025	6.625	50	5	5	0	L_5
933000320046673	BROWN	107	62	101	76	66	96	99	us	174	63	9320	-0.124771528	926.6666667	0.744197867	23.33333333	9	-0.19490231	30	1.76296454	28	28	1.398629125	24	1.465422786	-11	79	3.292840758	29.63333333	54.43333333	20.76666667	20.76666667	9322	8558	931	630.5	3.875	4.525	3.75	3.8	32	2	26	0	L_1
933000320046941	BLACK	106	61	100	75	65	95	98	us	203	62	12300	1.036578337	993.3333333	1.196266068	150	25	1.360009332	18	0.624943936	27	16	0.324338891	12	0.356160451	-4	64	2.603460573	11.06666667	43	22.4	22.4	10638	7217	1122.3	647.8	1.675	3.075	7.45	3.725	41	13	4	2	L_5
933000320046948	ALBINO	105	60	99	74	64	94	97	us	254	61	8460	0.287792843	566.6666667	0.418544149	60	9	-0.128719109	21	0.813770547	12	8	-0.201251114	10	0.14313777	-6	33	0.845782922	1.5	15.76666667	23.3	23.3	5036	1983	720.1	248.2	3.175	3.725	7.6	6.525	33	8	18	1	L_5
933000320046945	ALBINO	105	60	99	74	64	94	97	us	184	61	7600	-0.397356613	533.3333333	0.21127339	86.66666667	6	-0.542839026	11	0.019795758	7	19	0.580719561	11	0.141174275	-8	31	0.582274908	31.36666667	49	22.7	22.7	6911	5373	629.6	554.6	3.275	3.5	4.125	4.5	43	7	10	0	L_1
933000320046950	BROWNHOOD	105	64	99	74	65	94	97	us	153	60	12660	0.404550671	420	0.05771888	-16.66666667	20	1.080865649	5	-0.530678594	9	8	-0.418947683	9	-0.062556265	-10	38	0.977565761	47.2	42.1	40.2	40.2	11717	7710	1037.1	909.8	2.725	3.55	4.275	7.75	39	12	9	0	L_2
933000320046701	ALBINO	103	62	97	72	59	92	95	us	220	60	5380	-0.312795521	260	-0.14044348	46.66666667	2	-0.780037802	3	-0.31918912	9	5	-0.398347365	8	-0.069884911	0	5	-0.741796892	7.233333333	4.3	37.8	37.8	6483	6150	742.5	680.7	2.5	2.925	3.9	4.25	42	7	11	0	R_6
933000320046705	BLACKHOOD	102	61	96	71	58	91	94	us	156	59	7920	-0.346643109	-373.3333333	-1.017162691	-193.3333333	4	-0.774796837	5	-0.530678594	5	11	-0.146311162	6	-0.368152076	-8	16	-0.26477692	29.6	33.8	34.13333333	34.13333333	4356	11397	348.9	934.5	3.375	3.225	4.1	5.8	35	4	21	0	R_2
933000320046702	ALBINO	102	61	96	71	58	91	94	us	238	59	3580	-0.663788721	200	-0.249810625	-13.33333333	12	0.150417473	10	0.121406306	12	13	0.12724264	7	-0.176396252	-27	52	1.923069224	23.7	18.8	46.23333333	46.23333333	7537	11355	841.8	1120.2	1.8	3.325	10.1	4.075	37	3	20	0	R_6
933000320046722	BLACKHOOD	101	60	95	70	57	90	93	us	148	58	5800	-0.682620074	-213.3333333	-0.800379853	-20	12	0.153034406	17	0.57027011	8	9	-0.328068843	19	0.956096435	-5	44	1.316386493	54.06666667	34.8	43.93333333	43.93333333		14789		1002.8	2.6	2.725	3.8	5.55	40	11	9	0	R_2
933000320046723	BROWNHOOD	100	55	94	69	57	89	92	us	200	58	4020	-0.577990383	173.3333333	-0.298418245	53.33333333	4	-0.593946747	5	-0.193304713	6	8	-0.201251114	5	-0.389418933	-7	6	-0.685097613	26.3	22.7	22.9	22.9	4242	6740	550.2	773.1	3.25	3.15	4.85	4.05	48	7	5	0	R_4
933000320046712	BROWN	102	57	96	71	59	91	94	us	178	60	5060	-0.799895052	-66.66666667	-0.601662251	66.66666667	9	-0.19490231	5	-0.530678594	5	4	-0.782463045	7	-0.266286806	-3	16	-0.26477692	31.9	42.46666667	21.86666667	21.86666667	8082	9070	916.5	808.3	1.95	2.925	4	3.5	37	10	13	0	R_3
933000320046713	BROWNHOOD	100	55	94	69	57	89	92	us	146	58	11520	0.223883812	86.66666667	-0.393912032	46.66666667	20	1.080865649	12	0.111541484	13	31	1.671265646	8	-0.164421536	-9	48	1.54226698	27.73333333	59.9	4.966666667	4.966666667	9874	11026	935.3	712.8	3.5	3.125	5.675	3.55	44	6	10	0	R_3
933000320046973	ALBINO	99	54	93	68	56	88	91	us	192	57	4260	-0.53119129	373.3333333	0.066138904	20	12	0.150417473	23	0.939654955	11	30	1.2441214	16	0.782205813	-7	27	0.505587247	14.23333333	47.1	22.03333333	22.03333333	9124	11365	1024	1090.3	1.675	4	7.45	5.625	41	6	13	0	R_4
933000320046962	BROWNHOOD	99	54	93	68	56	88	91	us	195	57	10000	0.588087026	580	0.442847959	140	25	1.360009332	13	0.310232917	40	78	4.39766143	9	0.036626429	-11	54	2.036467782	19.16666667	63.23333333	20.23333333	20.23333333	7932	7205	1009	891.7	2.625	3.875	5.65	2.525	40	13	5	2	R_4
933000320046967	ALBINO	99	54	93	68	56	88	91	us	147	57	6860	-0.514631591	1066.666667	0.93388285	6.666666667	9	-0.19490231	15	0.38677866	12	15	0.217204199	16	0.650500625	3	28	0.412864543	28.66666667	59.5	17.53333333	17.53333333	11093	11042	985.8	976.9	3.85	3.7	5.2	2.425	25	8	27	0	R_3
933000320047059	BLACKHOOD	116	64	110	84	64	104	108	us	256	64	3960	-0.589690157	546.6666667	0.382088434	73.33333333	9	-0.128719109	7	-0.067420305	4	9	-0.135552363	24	1.634296537	0	20	0.108692294	7.8	1.33333333	63.7666667	63.7666667	3256	2690	438.4	375.4	4.175	3.9	7.725	5.1	37	5	18	0	R_1
933000320047072	BLACK	116	64	110	84	64	104	108	us	242	64	1440	-1.081080636	-40	-0.687279205	-6.666666667	2	-0.780037802	3	-0.31918912	0	1	-0.661142368	13	0.462671791	8	6	-0.685097613	3.8	11.4666667	65.6666667	65.6666667	3659	3998	419.7	486.6	4.75	3.975	5.7	8.8	30	11	19	0	R_1
933000320047074	BROWN	116	64	110	84	64	104	108	us	157	64	7180	-0.463918087	220	-0.213259667	113.3333333	2	-1.006754647	4	-0.622424319	8	26	1.216871444	6	-0.368152076	-5	22	0.074043811	0.5	54.1666667	26.7666667	26.7666667	6897	4253	716.4	470.7	3.475	3.525	4.325	4.15	29	17	14	0	R_3
933000320047063	BLACK	116	64	110	84	64	104	108	us	166	64	13620	0.556691183	-233.3333333	-0.827477707	340	15	0.500971122	24	1.212490188	4	22	0.853356082	22	1.261692246	-15	16	-0.26477692	7.9	40.2333333	28.8	28.8	8346	4232	867.4	518.7	2.8	4.025	4.275	6.15	44	7	9	0	R_3
933000320047052	BLACK	115	63	109	83	63	103	107	us	204	63	9800	0.549087781	1213.333333	1.597278932	86.66666667	1	-0.87308333	17	0.562001732	18	4	-0.464046116	65	6.001261499	44	38	1.129279317	15.8	42.8	21.1333333	21.1333333	9109	7817	939.7	681.8	3	3.475	6.625	5.325	46	3	11	0	R_1
933000320047070	ALBINO	114	62	108	82	62	102	106	us	230	62	5900	-0.211397485	113.3333333	-0.40778539	33.33333333	6	-0.407855692	2	-0.382131324	3	9	-0.135552363	6	-0.282907592	-14	9	-0.514999776		0	56.9	56.9	6557	5669	718.1	696.2	4.95	4.6	7.025	6.1	46	5	9	0	R_1
933000320047055	ALBINO	115	63	109	83	63	103	107	us	133	63	20300	1.615335582	2666.666667	3.101711228	166.6666667	20	1.080865649	15	0.38677866	10	20	0.671598401	8	-0.164421536	-1	35	0.808155396	31.0333333	28.2666667	33.9333333	33.9333333	5881	4422	701.8	463.9	3.175	3.625	6.275	4.425	42	12	6	0	R_3
