rfid	sha_04_age	death_comment	add_ind_sexcohort	add_ind_no_sex	add_ind_no_sexcohort	sha_mean_01_02	sha_mean_03_04	sha_mean_inactive_01_02	sha_mean_inactive_03_04	sha_mean_to_01_02	sha_mean_to_03_04	sha_iti_coefficient_of_variation_03_04	sha_iti_coefficient_of_variation_01_02	sha_iti_median_03_04	sha_loading_phase_intake_01_02	sha_loading_phase_intake_03_04	sha_titration_phase_01_02	sha_titration_phase_03_04	lga_mean_delta_esc	lga_mean_01_02	lga_mean_inactive_01_02	lga_mean_active_01_02	lga_mean_to_01_02	lga_iti_coefficient_of_variation_01_02	lga_iti_median_01_02	lga_loading_phase_intake_01_02	lga_titration_phase_01_02	lga_mean_active_12_14	lga_iti_coefficient_of_variation_12_14	tail_immersion_analgesia	tail_immersion_tolerance	tail_immersion_baseline	tail_immersion_oxypresa	tail_immersion_oxypostsa	von_frey_force_bsl	von_frey_force_difference	von_frey_force_percent	von_frey_force_withdrawal	von_frey_time_bsl	von_frey_time_difference	von_frey_time_percent	von_frey_time_withdrawal	treatments_pr_vehicle	treatments_pr_buprenorphine	treatments_pr_methadone	treatments_pr_naltrexone	pr_saline_active	pr_saline_breakpoint	pr_saline_inactive	pr_saline_rewards	pr_buprenorphine_active	pr_buprenorphine_breakpoint	pr_buprenorphine_inactive	pr_buprenorphine_rewards	pr_methadone_active	pr_methadone_breakpoint	pr_methadone_inactive	pr_methadone_rewards	pr_naltrexone_active	pr_naltrexone_breakpoint	pr_naltrexone_inactive	pr_naltrexone_rewards	sha_iti_mode_03_04	sha_iti_numburst_03_04	sha_iti_maxburst_03_04	sha_iti_meannumrewards_03_04	sha_iti_pctrewards_03_04	sha_iti_mode_01_02	sha_iti_numburst_01_02	sha_iti_maxburst_01_02	sha_iti_meannumrewards_01_02	sha_iti_pctrewards_01_02	lga_iti_mode_12_14	lga_iti_numburst_12_14	lga_iti_maxburst_12_14	lga_iti_meannumrewards_12_14	lga_iti_pctrewards_12_14	lga_iti_mode_01_02	lga_iti_numburst_01_02	lga_iti_maxburst_01_02	lga_iti_meannumrewards_01_02	lga_iti_pctrewards_01_02
933000320046394	70		0.119901333	0.066598194	0.167518997	6.5	4.5	12.5	5	7	1.5	0.741669143	1.291635477	1398	5	1	1	3	0.466884554	17.5	7	22.5	5	1.446629642	1121	1	13	122.6666667	1.383631837	-0.56	0	4	3.44	3.44	22.68333333	-0.433333333	-1.910360029	23.11666667	13.63333333	2.066666667	15.15892421	11.56666667	-14.28571429	-32.14285714	-39.28571429	-71.42857143	183	15	31	24	109		25	19	84		22	17	29	5	16	8	795	0.5	1.5	1.5	37.5	164.5	1.5	2.5	2.5	53.5	28	24	3.666666667	2.443333333	62.66666667	5480	3	2.5	2.165	38
933000320046096	76	"2019-01-09_Died, during surgery"	0.265664083	0.173377085	0.289597602	5	8.5	5.5	1	3.5	2	0.492323557	1.40712134	664		1	8	8	0.117480712	36	8.5	57.5	21.5	1.392158919	785.5	3	31	96	1.062105732	3.85	0.38	4.22	8.07	7.69	23.2	4.883333333	21.04885057	18.31666667	11.51666667	2.2	19.10274964	9.316666667	-8.695652174	-8.695652174	30.43478261	-60.86956522	137	12	2	21	126		10	21	280		3	30	37	5	0	9	387	0.5	1	1	12.5	63	1	2	2	40	34	19.33333333	3	2.18	57	374.5	6.5	2	2	37.5
933000320046389	71		0.053149156	-0.045285728	0.17690788	1.5	2	0.5	0	0.5	1	0.509538219	0.882152007	3800.5		2	3	1	0.350416606	3	1.5	4.5	1.5	0.830214181	15757.5		2	116.3333333	0.904173793	4.97	2.78	5	9.97	7.19	26.71666667	2.916666667	10.91703057	23.8	16.08333333	4.25	26.42487047	11.83333333		616.6666667	250	50					676		1	43	132		0	21	33	5	3	9	3800.5	0	0	0	0		0	0	0		24.33333333	24.33333333	3	2.14	59	15757.5	0.5	1	1	25
933000320046532	69		-0.15041991	-0.135377435	0.045201001	6	2.5	8	3	3	1	1.360402188	0.798527819	109		1	7	4	-0.596856031	23	8	26	3	1.336837089	1412	3	22	50.66666667	1.015173967	3.13	1.66	3	6.13	4.47	12.51666667	-3.666666667	-29.2942743	16.18333333	6.116666667	-1.85	-30.24523161	7.966666667	-67.74193548	-61.29032258	-100	-74.19354839	34	6	8	10	49		17	12	0	0	1	0	27	5	7	8	3393.5	1	2	2	83.5	65	1.5	2	2	48.5	30	5	3	2.206666667	23.33333333	932	3.5	2	2	30.5
933000320046145	74		-0.167756212	-0.283841189	-0.249063273	0.5	2	0	0	1	1	0.984715539		1766.5			1	1	-0.294039368	2	0	2.5	0.5	0.780707211	9129		1	81.33333333	1.808498227	-0.47	-2.53	5	4.53	7.06	19	3.85	20.26315789	15.15	9.383333333	1.95	20.78152753	7.433333333	-70	-25	-20	-60	16	4	0	6	76		5	15	82	9	3	16	27	5	3	8	1766.5	0.5	1	1	50		0	0	0		158.6666667	15.66666667	3	2.183333333	50		0.5	1	1	
933000320046604	74		-0.891881316	-1.041868822	-0.96549354	0	0.5	1	0.5	0	0								-1.683890205	3.5	7	3.5	0	1.951274983	130		6	0.666666667		2.16	-3	3	5.16	8.16	19.56666667	4.733333333	24.19080068	14.83333333	9.683333333	2.4	24.7848537	7.283333333					0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1		0	0	0			0	0	0			0	0	0		9981.5	0.5	1.5	1.5	30
933000320045732	78	"2019-01-09_Died, during surgery"	-0.801066717	-0.931102612	-0.902552914	2.5	7.5	1	7	5.5	1.5	0.759686024	1.289618073	1019		1	5	6	-0.938495343	18.5	14.5	23	4.5	1.24702856	1625	3	17	39.33333333	1.366497594	0.89	-3.84	4.02	4.91	8.75	17.71666667	1.383333333	7.80809031	16.33333333	8.75	0.716666667	8.19047619	8.033333333	-12.5	-87.5	-50	-75	24	4	19	7	1	1	34	1	9	3	8	4	3	1	0	2	428.5	1.5	2.5	2.25	48	592	1	2	2	83.5	769.6666667	6.333333333	3	2.203333333	42.66666667	1010.5	3	2	2	32.5
933000320046544	69		0.217850921	0.110260607	0.234527889	6	3.5	2.5	7	3.5	0.5	0.709137209	0.788648321	2261	1	3	3	2	-0.076632533	37	3	49.5	12.5	0.806075156	1073	2	44	84	1.028685941	1.5	0.41	3	4.5	4.09	29.63333333	6.233333333	21.03487064	23.4	13.1	1.5	11.45038168	11.6	15.78947368	-73.68421053	-15.78947368	-42.10526316	143		9	22	12	3	2	5	77		5	16	50	6	10	11	1141.5	0.5	1	1	25	1050.5	0.5	1.5	1.5	21.5	190.6666667	15.33333333	3	2.103333333	48.66666667	34	5.5	2.5	2.06	31
933000320046128	76		0.239624267	0.171656794	0.336405448	3.5	6.5	1.5	4	3.5	2	1.373086355	0.862698581	169		2	4	6	1.04145976	24.5	14.5	30.5	6	2.429989003	403	1	15	182.6666667	2.399742145	2.48	1.87	3.36	5.84	3.97	22.56666667	-0.15	-0.664697194	22.71666667	11.18333333	-0.066666667	-0.596125186	11.25	5.263157895	10.52631579	-100	-52.63157895	123		3	20	136		7	21	0	0	2	0	39	5	5	9	102.5	2	2.5	2.165	64		1	1	1		40.33333333	35	4.666666667	2.526666667	75	935.5	5.5	3	2.185	50.5
933000320046095	77		-0.29229986	-0.385590755	-0.274694248	0	0	0.5	0	0	0								-0.286274838	25	3.5	39	14	2.010119343	169		35	88	1.247822206	4.63	-0.69	3.05	7.68	8.37				19.21666667	9.066666667	-0.433333333	-4.779411765	9.5	-14.28571429	7.142857143	-28.57142857	-85.71428571	68	7	14	12	80		16	15	44	6	7	10	3	1	0	2		0	0	0			0	0	0		30.33333333	15.66666667	3.666666667	2.476666667	64	61	6.5	3.5	2.39	65.5
933000320045743	77	"2019-02-22_Died, after treatment 1 (was in Naltrexone group)"	0.010353221	-0.112108484	0.068810334	0	4	0.5	0.5	0	5	1.008178092		567.5		2		3	0.024306354	19	20.5	32	13	1.515870099	1046.5	2	22	90.66666667	1.113894066	1.17	1.5	4.49	5.66	4.16	19.86666667	5.233333333	26.34228188	14.63333333	9.916666667	2.75	27.73109244	7.166666667				-100													0	0	4	0		0.5	1	1	14.5		0	0	0		24.33333333	7.666666667	3.333333333	2.253333333	24.33333333	3869.5	3.5	2.5	2.085	35.5
933000320045782	78		0.386786975	0.321509866	0.551200419	7.5	7.5	4	7	3	2.5	0.65753288	0.932419534	930	2	3	5	4	-0.286274838	23	20	30	7	1.595942048	1154.5	4	16	91.66666667	1.970645131	3.58	3.47	3.36	6.94	3.47	21.38333333	5.85	27.35775526	15.53333333	10.6	2.966666667	27.98742138	7.633333333	-5	-70	-35	-100	109		11	19	21	4	0	6	60		12	13	0	0	0	0	373	1	2	2	27	25.5	2	2	2	50	31	17.33333333	3.333333333	2.17	62.66666667	91.5	3.5	2	2	30
933000320046150	74		1.684797022	1.584426908	1.525657872	13	8.5	11.5	12	12	5	0.710465024	1.088503698	785	4	3	10	7	3.083531102	32	8.5	54.5	22.5	1.193979449	969	2	36	544.3333333		1.09	-1.32	3.16	4.25	5.57	22.43333333	7.233333333	32.24368499	15.2	13.16666667	5.7	43.29113924	7.466666667	-47.36842105	-71.92982456	-56.14035088	-91.22807018	311		102	30	96	9	11	16	215	16	42	25	12	3	14	5	437	0	0	0	0	173.5	2	3.5	2.75	42	21	48.33333333	5	2.976666667	84	60.5	7	2.5	2.1	45.5
933000320045673	73		-1.366350965	-1.228205461	-1.063688219	0	0	5.5	0.5	0	0								-1.63039899	9.5	9.5	14.5	5	0.868038061	4258	1	12	11.66666667	1.011646608	-0.12	-0.77	5	4.88	5.65	20.25	-4.616666667	-22.79835391	24.86666667	10.03333333	-2.333333333	-23.25581395	12.36666667	-100	100	-100	-100	0	0	0	0	5	2	2	4	0	0	0	0	0	0	0	0							0	0	0		2853	2.333333333	2	2	46.33333333	7244.5	2.5	2	2	49
933000320045798	78		0.262850449	0.206102931	0.497944231	2.5	8	6	4	0.5	5.5	0.814030257	0.966403325	918	3	4		5	-0.2244492	40	62.5	54.5	14.5	1.764618675	801.5	3	54	105.6666667	1.317692194	3.35	5.25	4.9	8.25	3	14.21666667	-5.683333333	-39.97655334	19.9	6.966666667	-2.883333333	-41.38755981	9.85	-23.33333333	-46.66666667	-26.66666667	0	156		33	23	83		19	16	155		25	22	300	21	22	30	219	2	2	2	48		0.5	1.5	1.5		194.3333333	17.33333333	3	2.11	46.66666667	24.5	13.5	3	2.19	74
933000320045737	77		-0.09357456	-0.048381285	0.152474272	3	3.5	2.5	5.5	3	1	1.04022793	0.630792996	573	2	3	2	3	-0.29370781	18.5	19	22.5	4	1.316747402	1397	2	23	99	1.288781666	2.62	2.32	3.63	6.25	3.93	17.73333333	-1.083333333	-6.109022556	18.81666667	8.8	-0.483333333	-5.492424242	9.283333333	-10	-90	-75	35	101	10	2	18	3	1	1	2	11	3	1	5	237		23	27	484.5	0.5	1	1	20		0.5	1	1	20	195	17.66666667	3.333333333	2.27	53.66666667	209	2.5	3	2.5	33.5
933000320046392	71		-0.754370243	-0.676228793	-0.558224319	5	0	9	0	3	0		0.780392244		3		3		-0.612297418	3.5	1	5.5	2	0.983902576	411		1	101	1.402736801	0.77	-0.81	4.23	5	5.81	19.16666667	-5.85	-30.52173913	25.01666667	8.65	-3.783333333	-43.73795761	12.43333333	-33.33333333	-94.44444444	-5.555555556	-55.55555556	47	7	4	12	1	1	0	1	103		33	17	39	5	13	8		0	0	0		219.5	1	2	2	48	35.66666667	19	4	2.39	77		0.5	1	1	16.5
933000320046388	71		0.282176327	0.307836135	0.546289461	3.5	2.5	5	9.5	1.5	3.5	0.960071238	0.661387011	1605			2	3	-0.736962917	35.5	28.5	74.5	39	1.143927264	652		56	59.66666667	0.846396964	3.38	3.7	3	6.38	2.68	26.85	4.25	15.82867784	22.6	13.36666667	2.15	16.08478803	11.21666667	-16.66666667	-41.66666667	-54.16666667	33.33333333	121	11	16	20	56	7	29	14	38	6	9	11	329		28	32		1	1	1			0.5	1	1	16.5	325.6666667	14.33333333	2.333333333	2.023333333	57	29.5	9	4	2.525	66
933000320045663	73		-0.080274723	0.040737077	0.089372976	3	2.5	5	7	1	0.5	0.693984027	0.981827939	5671	1	2	4	3	0.336545543	42	29	43.5	1.5	1.35503379	607	6	37	117.6666667	1.607186841	2.84	-1.47	2.41	5.25	6.72	21.05	3.35	15.91448931	17.7	10.43333333	1.716666667	16.45367412	8.716666667	-14.28571429	-23.80952381	-66.66666667	4.761904762	101	10	11	18	82	9	5	16	18	4	1	7	150	13	24	22	6236.5	0	0	0	0	4296.5	1	2	2	67	191.3333333	19.33333333	2.666666667	2.08	38.66666667	36.5	7.5	3	2.385	40.5
933000320045651	73	"2019-02-25_Died, after long access session 16"	-0.707324325	-0.569059421	-0.514382508	3	5.5	2	2.5	1.5	4.5	1.104944526	1.222973321	757		3	5	4	-0.910109442	12	8.5	14	2	1.377555157	2040.5	2	9	50.33333333	0.860705496	2.56	-2.5	2.16	4.72	7.22	22.06666667	1.55	7.024169184	20.51666667	10.95	0.783333333	7.153729072	10.16666667	-87.5	-100	-100	-100	5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1714.5	0.5	1	1	14.5	2325	0.5	1	1	25	31	11	3.333333333	2.21	54	3206	0	0	0	0
933000320046622	74		0.580386588	0.562410449	0.76302493	8.5	5	6.5	4	2.5	3	1.32763282	0.844502447	514.5	5	3	6	4	1.278462644	53	7.5	71	18	2.106459436	382.5	3	80	253	1.473828203	5.73	3.69	3.83	9.56	5.87	23.21666667	-4.166666667	-17.94687724	27.38333333	11.53333333	-2.1	-18.20809249	13.63333333	-16.12903226	3.225806452	-38.70967742	-19.35483871	220		26	26	280		39	32	158	10	6	19	208	16	17	25	2640.5	1.5	2	2	58.5	157.5	0.5	1	1	14.5	23.33333333	50	4	2.386666667	79.33333333	21	15.5	3	2.215	64.5
933000320045796	78		0.236808591	0.279342262	0.300047925	1.5	1.5	1.5	0	2	0	0	0	1255	1	2	2		-0.162116451	8	6	8.5	0.5	1.776972543	876.5	1	3	100	0.783866021	0.01	-1.8	6.22	6.23	8.03	19.4	2.866666667	14.7766323	16.53333333	9.6	-3.533333333	-36.80555556	13.13333333	-70	-60	-35	-82.5	47	6	7	12	81	9	4	16	211		40	26	20	4	10	7		0	0	0	0		0	0	0	0	284.6666667	10.66666667	2.666666667	2.16	29.33333333	1499.5	2	1	1	31
933000320045746	77		-0.334298933	-0.289176662	-0.209101756	5	5.5	13	5.5	6	7	1.22001855	0.808092897	466	3	2	3	1	-0.15519059	28	96	47.5	19.5	2.054772035	319	5	41	258.6666667	1.782318728	1.12	-1.06	2.82	3.94	5	16.36666667	-4.916666667	-30.0407332	21.28333333	8.066666667	-2.466666667	-30.5785124	10.53333333	-10.34482759	-93.10344828	-10.34482759	-68.96551724	284		38	26	3	2	1	2	348		22	26	46	5	28	9	212.5	1	2.5	2.5	45		1	1	1	22	23.33333333	17.33333333	6	3.27	70.33333333	191.5	6.5	3.5	2.55	59
933000320046619	74		-0.272604153	-0.210487607	-0.170696894	1.5	8	1.5	0	2	3	1.206866518	0	392.5		5	1	5	0.094140407	17.5	4	19.5	2	1.776742856	1264	2	27	120.6666667	1.459517933	0.8	-1.96	5.17	5.97	7.93	20.95	-3.566666667	-17.02466189	24.51666667	10.38333333	-1.8	-17.33547352	12.18333333	-13.33333333	-63.33333333	-10	-93.33333333	213	17	13	26	36	6	3	11	245		35	27	4	1	3	2	21	2.5	2.5	2.165	69		0	0	0	0	23	29.33333333	4.333333333	2.21	69.33333333	7639.5	2.5	2.5	2.25	31.5
933000320046612	74		-0.447424822	-0.4148844	-0.267319381	0.5	0	0	1.5	1	0				1				-0.646926723	13.5	2.5	16	2.5	1.906200826	795	2	23	65	1.751674954	2.25	0.4	5.15	7.4	7	17.31666667	-5.566666667	-32.14629451	22.88333333	8.45	-2.9	-34.31952663	11.35	4	-4	8	-92	212	17	9	26	174	15	2	24	235		3	27	4	2	0	2		0	0	0			0	0	0		184.3333333	10	2	2	37	16886	2.5	2	2	37.5
933000320046614	75		-0.214919757	-0.185195728	-0.030341791	1.5	5.5	1.5	10	0.5	3.5	0.785264747	0	1022		1	2	6	-0.390669865	29.5	4	42	12.5	0.521911796	875	1	42	124.3333333	2.077390575	2.52	0.97	3.2	5.72	4.75	14.06666667	-3.7	-26.30331754	17.76666667	7.233333333	-2.366666667	-32.71889401	9.6	-84.61538462	-76.92307692	-38.46153846	-76.92307692	15	3	6	4	18	4	0	6	98		14	16	24	4	5	6	1616	0.5	1	1	12.5		0.5	1	1	50	22	23	3.333333333	2.283333333	75.66666667	891	3.5	2	2	20.5
933000320046089	76		0.081663093	0.195666957	0.275958541	4	4	12	18	1.5	0	0.905801448	0.90362376	748.5	2	1	4	1	-0.522261225	15.5	26	19	3.5	1.526393049	1422	2	20	79.33333333	0.763185697	-0.66	-0.65	6.07	5.41	6.06	26.55	8.633333333	32.51726303	17.91666667	13.21666667	3.533333333	26.73392182	9.683333333	-39.13043478	-30.43478261	-8.695652174	4.347826087	66	8	1	14	80		9	16	128		13	21	184		33	24	1067.5	0	0	0	0	3945	0.5	1	1	33.5	28	12	2.333333333	2.06	41.66666667	2767	0	0	0	0
933000320045783	79		-0.53780614	-0.432602145	-0.204150405	3.5	1.5	1	3	0.5	0	0	0.784604532	1367	1	1	1		-1.56806624	5.5	11.5	5.5	0	1.311628176	976	1	6	13.66666667	1.311421671	4.95	2.04	2.93	7.88	5.84	16.08333333	3.6	22.38341969	12.48333333	7.916666667	1.816666667	22.94736842	6.1	-50	-100	-100	25	8	3	1	4	0	0	0	0	0	0	0	0	34	6	0	10		0	0	0	0		0	0	0	0	1469	0.333333333	0.666666667	0.666666667	4	8590.5	0.5	1	1	11
933000320045995	80		0.25100133	0.248844361	0.626752547	2	1.5	9	1	0	0.5	0	0.816046967	510	3	1	1	1	-1.491881769	3.5	7.5	4	0.5	0.483988823	14146	1	5	19.66666667	1.6444347	5.61	7.06	5.2	10.81	3.75	23.78333333	4.433333333	18.64050456	19.35	11.8	2.233333333	18.92655367	9.566666667	-17.64705882	-100	-41.17647059	-100	66	8	8	14	0	0	0	0	35	6	2	10	0	0	1	0		0	0	0	0		0.5	1	1	33.5	760.6666667	1.666666667	2.333333333	2.333333333	22.66666667	21072.5	0	0	0	0
933000320046142	69		0.353165949	0.430337443	0.543765727	1	1.5	3.5	1	0	1	0.801295896	0	463				3	-0.217523339	42.5	18.5	58.5	16	1.593141204	463	7	45	90	1.125991356	4.48	0.68	2.92	7.4	6.72	25.2	7.75	30.75396825	17.45	12.5	3.9	31.2	8.6	-37.03703704	-59.25925926	-25.92592593	-77.77777778	98	9	15	17	42	6	7	11	123		11	20	18	4	5	6		0.5	1	1			0	0	0		34.33333333	18.66666667	3.333333333	2.216666667	53.33333333	185	12.5	2.5	2.035	62.5
933000320045749	78		0.949938488	1.086103761	1.115199986	9	11.5	7	10.5	3.5	10	1.500770787	0.760483551	131	5	5	6	8	1.500090197	13.5	9	14.5	1	1.755492705	641	1	18	282.3333333	2.03182994	1.76	-0.29	5.39	7.15	7.44	34.73333333	14.03333333	40.40307102	20.7	18.25	8	43.83561644	10.25	-7.692307692	0	11.53846154	-76.92307692	197	15	46	24	221	17	59	26	284	20	74	29	22	4	12	6	37.5	3	3	2.25	59.5	136	1.5	2	2	33	33.33333333	52.33333333	4	2.566666667	81.66666667	1596.5	3	2	2	44.5
933000320045733	78		-1.301932571	-1.172302553	-1.024988795	2	0	4.5	0	0	0		0.853617733		1		2		-1.457252464	13.5	16.5	20.5	7	1.749769025	204	1	16	21	1.918468494	1.65	-1.07	3.72	5.37	6.44				23.31666667	11.86666667	0.283333333	2.387640449	11.58333333	-100	-80	-100	-100	0	0	0	0	4	1	0	1	0	0	2	0	0	0	0	0		0	0	0			0	0	0	0	445.3333333	1.666666667	1.666666667	1.416666667	14	5147.5	3	2.5	2.165	50.5
933000320046384	70		0.095249482	0.314149158	0.296886102	2.5	1.5	6	2.5	0.5	0.5	0.424666667	0.694899868	1500			1	3	2.255009049	5.5	12	10	4.5	0.689008686	8200		9	1549.333333		0.91	-2.53	3.75	4.66	7.19	20.2	6.4	31.68316832	13.8	9.983333333	3.216666667	32.22036728	6.766666667	725	-62.5	-25	0	2565		4	66	5	2	8	3	15	4	6	6	25	5	7	8		0	0	0			0.5	1	1	25	20.33333333	48.33333333	5.666666667	3.313333333	89.33333333	10821	0.5	1	1	20
933000320046080	76	"2019-01-10_Died, during surgery"	0.872454158	0.967652969	1.122494672	1	0.5	1.5	0	0	0.5		0		1			1	1.063760952	15	1.5	15	0	1.529123433	1218		16	168		2.33	2.75	3.55	5.88	3.13	30.28333333	11.03333333	36.43368189	19.25	15.4	5.883333333	38.2034632	9.516666667	-4.761904762	-14.28571429	0	-66.66666667	121		15	20	103		36	18	122		8	21	30	4	15	7		0	0	0			0	0	0		26.66666667	31	4.333333333	2.536666667	63	477	0.5	1	1	6
933000320045727	78	"2019-03-06_Died, before dissection"	0.338774759	0.42158411	0.569485753	4.5	2	7	7.5	7	3	0.868792377	1.303729626	2728.5	1	2	2	1	0.710542039	58.5	4.5	98.5	40	0.812524449	617		79	192.3333333	1.344867354	3.59	1.77	4.25	7.84	6.07	28.38333333	4.033333333	14.21021726	24.35	14.48333333	2.383333333	16.4556962	12.1	-25	-80	-95	-10	72		12	15	7	2	0	4	1	1	0	1	116	10	2	18	2728.5	0	0	0	0	32.5	1	2.5	2.5	58.5	25.33333333	39	4	2.366666667	75.33333333	29	10.5	2.5	2.085	35.5
933000320045731	78	"2019-02-25_Died, after long access session 16"	0.366746999	0.491229142	0.533303206	3.5	2	2	5.5	0	3	0.441530829	0.308336753	2822	1	1	2	1	1.340795393	15	5	23.5	8.5	1.549310556	843	2	14	372.3333333	3.610116151	-1.94	-0.78	6.35	4.41	5.19				19.58333333	11.28333333	1.6	14.18020679	9.683333333				-77.27272727													12	3	0	5		0	0	0	0		0	0	0	0	22.66666667	43.33333333	5.666666667	3.16	89.33333333	5559	0	0	0	0
933000320046610	73		0.531363358	0.564130729	0.78053799	5.5	2.5	5	3.5	2.5	1	0.620853891	0.847264992	2576	2	2	7	2	1.015279925	20.5	9	23.5	3	1.441266291	1116		17	160		2.51	3.91	4.87	7.38	3.47	20.46666667	0.833333333	4.071661238	19.63333333	10.13333333	0.416666667	4.111842105	9.716666667	0	-31.81818182	-27.27272727	-72.72727273	141	13	20	22	68	8	4	15	81	9	9	16	22	4	11	6		0	0	0	0	210	1	1	1	50	23.66666667	31.66666667	3.666666667	2.536666667	71.66666667	384.5	2.5	2	2	22
933000320046100	77		0.679611822	0.708003488	0.696101283	0	1	1.5	1.5	0	0.5					1		1	0.897540287	6.5	2.5	6.5	0	0.909037915	2416		7	147.3333333	1.991802298	3.93	-1.75	4.32	8.25	10	24.21666667	3.216666667	13.28286304	21	12.53333333	2.116666667	16.88829787	10.41666667	-10.86956522	-36.95652174	-34.7826087	-84.7826087	576		16	41	267		13	29	270	20	10	30	19	4	4	7		0	0	0	0		0	0	0		113.6666667	30.33333333	2.333333333	2.05	49	6790	0.5	1	1	11
933000320045654	73		-0.219300534	-0.141470924	-0.128218212	4	4	1	2.5	1.5	0.5	0.809195917	1.100858503	917.5	1	1	3	4	-0.058228535	60	1.5	152.5	92.5	1.631449087	68		91	307.3333333	2.226816075	-0.67	-2.62	5.92	5.25	7.87	20.08333333	-0.733333333	-3.651452282	20.81666667	9.95	-0.366666667	-3.685092127	10.31666667	9.677419355	-35.48387097	-25.80645161	-80.64516129	414		7	34	128		83	20	23		38	23	18	4	1	6		0.5	1	1	14.5	2962	1	2	2	50		23	3.666666667	2.113333333		28	15	4.5	2.835	71
933000320046149	69		0.447990334	0.506712505	0.665520748	7.5	6.5	13	9	4	5.5	1.639691693	1.103804477	121	2	4	7	5	0.585876541	33.5	30	72	38.5	1.696582518	146	1	45	213.6666667	1.741251205	3.75	2.19	2.69	6.44	4.25				14.55	9.316666667	2.2	23.61359571	7.116666667	0	-95.83333333	12.5	-50	173		26	24	1	1	0	1	27		39	27	45	7	20	12	379	2	2.5	2.25	69	707.5	1	1.5	1.25	25	21.33333333	32.66666667	5	2.926666667	81.33333333	5703	6	4.5	3.22	53.5
933000320046909	72		0.488125217	0.5069455	0.510740439	5.5	1	2	0.5	3	0	0	0.958340522	62	1	2	6		0.913061334	54.5	9	77	22.5	1.195429369	477		82	137	0.90754129	4.42	1	2.71	7.13	6.13	19.8	5.366666667	27.1043771	14.43333333	9.8	2.716666667	27.72108844	7.083333333		-76.47058824		-47.05882353					8	3	0	4					30	5	5	9		0.5	1	1		1102	1	1	1	25	26.33333333	32.66666667	4	2.246666667	57	33	14.5	2.5	2.09	57
933000320046925	70	"2019-08-12_Died, after long access session 21"	-0.258722866	-0.221999998	-0.262304463	2.5	6.5	2.5	6	0	2.5	1.772558217	1.278156172	47	1		3	7	-0.284112894	27.5	18.5	30	2.5	1.185199017	873	6	33	95	2.058119307	2.62	3.37	4.44	7.06	3.69	13.23333333	-2.683333333	-20.27707809	15.91666667	6.466666667	-1.35	-20.87628866	7.816666667					2	1	1	2	1	1	0	1	6	2	2	4	8	2	2	3	37	2.5	2.5	2.165	83.5		0.5	1	1		32.33333333	14.66666667	4	2.45	56	2042.5	4	2.5	2.165	32
933000320047106	69		0.608786942	0.678539988	0.508714613	1.5	3.5	2.5	2	1	1	0.710449703	0	1340	1	1	1	2	0.110831181	24	8	33.5	9.5	1.013283384	1230.5		31	95.66666667	0.932024161	6.5	4.3	3.25	9.75	5.45	20.1	7.7	38.30845771	12.4	9.95	3.9	39.1959799	6.05	0	0	-33.33333333	100	4	2	3	3	4	2	0	3	3	1	0	2	18	4	6	6	605	0	0	0	0		0	0	0	0	38.33333333	17.33333333	3	2.093333333	42.66666667	1261.5	3.5	2	2	30
933000320046901	71		0.020996998	0.049107487	0.010831158	2.5	0.5	2.5	1.5	0.5	0		0.836060538		2		1	1	0.690905292	44.5	15	51.5	7	1.572702757	331		68	124.6666667	2.854481175	5.51	4.23	2.12	7.63	3.4	13.05	-4.916666667	-37.67560664	17.96666667	6.383333333	-2.483333333	-38.90339426	8.866666667	0	-100	1000	800	3	1	3	1	0	0	0	0	38	6	2	11	31	5	4	9		0	0	0		1357	0	0	0	0	28	36.66666667	4.333333333	2.616666667	82.66666667	3040	10	2.5	2.04	45.5
933000320046917	71		0.303057403	0.357850573	0.342921309	8	13.5	6	3	12	11.5	1.323646394	0.833124803	204		2	8	13	0.41938124	38	1.5	84	46	2.610514449	129		65	165.3333333	1.069954393	0.56	0.35	3.38	3.94	3.59	16.98333333	2.316666667	13.64082434	14.66666667	8.366666667	1.166666667	13.94422311	7.2		-88.46153846		-76.92307692					6	2	0	3					19	4	0	6	785	5	2.5	2.07	74	525	1	2	2	25.5	23.33333333	21.66666667	3.666666667	2.273333333	45.66666667	8005	6.5	3	1.69	30.5
933000320046914	72		-0.68792593	-0.679766594	-0.631296881	1.5	2	0	0	2.5	0.5	0.693045564	0	208.5			1	1	-1.141882058	4	4.5	5	1	0.793487706	4649		7	29	2.031425848	1.54	0.98	2.09	3.63	2.65	22.85	0.216666667	0.948212983	22.63333333	11.33333333	0.1	0.882352941	11.23333333					0	0	0	0	5	1	0	2	1	1	0	1	1	1	0	1		0.5	1	1	33.5		0	0	0	0	9745	4.666666667	2.333333333	1.54	35.33333333	4884.5	0.5	1	1	16.5
