rfid	locomotor2	progressiveratio	punishment	runstartmale1	runstartfemale1	runreversalsmale	runreversalsfemale	highcocaineavoid2	runstart1	runreversals	regressedlr_highcocaineavoid2	regressedlr_highcocaineavoidfemale2	regressedlr_highcocaineavoidmale2	regressedlr_locomotor2	regressedlr_progressiveratio	regressedlr_punishmenteffortratio	regressedlr_runreversals	regressedlr_runreversalsfemale	regressedlr_runreversalsmale	regressedlr_runstart1	regressedlr_runstartfemale1	regressedlr_runstartmale1	punishmenteffortratio	highcocaineavoidmale2	highcocaineavoidfemale2
933000320499910	17.8	38.5	0.604166667		68.19333333		2	0	68.19333333	2	-0.392703863	-0.154925585		0.183105396	-0.825846893	0.985345924	0.856486765	0.866783725		0.590182933	0.631602402		0.015692641		0
933000320499901	16.75	46	0.5											0.010040914	-0.426391528	0.323910517							0.010869565		
933000320499902	15.71666667	50.5	0.625											-0.174449365	-0.238443802	0.566792377							0.012376238		
933000320499904	13.53333333	43	0.416666667											-0.627873101	-0.625168226	0.11862282							0.009689922		
933000320499903	10.56666667	44	0.520833333											-1.24002768	-0.549705723	0.457697677							0.011837121		
933000320499905	13.35	36.25	0.5											-0.667154618	-0.942108386	0.72971849							0.013793103		
933000320499721	21.31666667	38.5	0.395833333											0.754919363	-0.839801773	0.239143458							0.010281385		
933000320499722	18.83333333	59.75	0.604166667											0.369198707	0.141664032	0.200892718							0.010111576		
933000320499718	12.5	56.75	0.395833333											-0.795181282	0.011713483	-0.417516543							0.006975037		
933000320499717	20.48333333	52.75	0.458333333											0.60175586	-0.148557079	-0.050793364							0.008688784		
933000320499719	16	92.75	0.583333333											-0.127344853	0.992053749	-0.617407413							0.006289308		
933000320499715	14.68333333	64.25	0.375											-0.380622531	0.30608675	-0.748747779							0.005836576		
933000320499707	17.66666667	51	0.541666667											0.166848893	-0.215693269	0.29733569							0.010620915		
933000320499703	18.08333333	70.5	0.791666667		21.00375		0.888888889	0	21.00375	0.888888889	-0.392703863	-0.179709351		0.233165404	0.478751324	0.371482109	0.37186563	0.422240582		-1.349848716	-1.172256485		0.011229314		0
933000320499702	16.25	48.5	0.6875		59.41666667		0.444444444	0	59.41666667	0.444444444	-0.392703863	-0.179709351		-0.090635155	-0.306089799	0.77802811	0.072269322	0.104578376		0.416728658	0.471705399		0.014175258		0
933000320499704	17.46666667	31.75	0.458333333		25.29111111		5.222222222	1	25.29111111	5.222222222	0.607296137	0.820290649		0.140135114	-1.203426883	0.806857172	1.684429284	1.687366993		-0.985012071	-0.815340899		0.014435696		1
933000320499705	18.71666667	59.75	0.4375		18.87666667		1.222222222	0	18.87666667	1.222222222	-0.392703863	-0.179709351		0.344232811	0.132909157	-0.326753013	0.528191018	0.553441942		-1.469713805	-1.318627316		0.007322176		0
933000320499989	15.18333333		0.729166667											-0.277701641											
933000320500266	10.43333333	87.25	0.729166667											-0.464378455	0.890805154	-0.127087558							0.008357211		
933000320500265	14.03333333	65	0.354166667											-0.536903724	0.330705944	-0.850413461							0.005448718		
933000320500263	12.9	31	0.520833333											-0.726895929	-1.233197402	1.09405096							0.016801075		
933000320500264	20.58333333	44	0.583333333											0.625168254	-0.543614672	0.683287168							0.013257576		
933000320500271	12.85	24.25	1											-0.735242175	-1.761434878	2.356722576							0.041237113		
933000320500272	26.66666667	53.5	0.583333333											1.476853496	-0.118614225	0.336415021							0.010903427		
933000320500062	12.05	71.75	0.604166667											-0.881931305	0.508527077	-0.105000423							0.008420441		
933000320500059	20.16666667	69.25	0.645833333											0.554913612	0.426836079	0.062612912							0.009326113		
933000320500073	23.83333333	52.25	0.479166667											1.114462183	-0.160446181	0.047918173							0.009170654		
933000320500071	21.28333333	67	0.458333333											0.748250411	0.385205798	-0.469293882							0.006840796		
933000320500058	23.3	59.75	0.5											1.012521237	0.130059327	-0.121300081							0.008368201		
933000320500054	28.68333333	103	0.604166667											1.732060932	1.242360309	-0.736797775							0.005865696		
933000320500064	25.85	96.25	0.479166667											1.393771331	1.056873669	-0.987100566							0.004978355		
933000320500063	25.98333333	173.25	0.520833333											1.408443176	2.160478943	-1.558905464							0.003006253		
933000320500065	29.36666667	52.25	0.395833333											1.837638398	-0.152865082	-0.275076431							0.007575758		
933000320500056	28.51666667	102	0.5625		108.18125		2.5	1	108.18125	2.5	0.607296137	0.781344731		1.683861168	1.163344175	-0.844664349	0.944441248	0.961210992		1.098154386	1.056016833		0.005514706		1
933000320499804	19.05	26.75	0.5625											0.974236446	-1.585101731	1.567340726							0.021028037		
933000320499805	20.58333333	59.75	0.9375											0.625168115	0.138997291	0.983226626							0.015690377		
933000320499984	15.71666667	105.75	0.833333333											-0.176612114	1.303829418	-0.207116154							0.007880221		
933000320500021	18.31666667	74.25	0.75											0.269548038	0.576694077	0.198427286							0.01010101		
933000320500012	19.83333333	45	0.729166667											0.512464139	-0.49227873	1.02893299							0.016203704		
933000320500015	14.61666667	86.5	0.770833333											-0.405932904	0.870056254	-0.011192837							0.008911368		
933000320500001	16.28333333	60.25	0.375											-0.075675649	0.160427629	-0.632888068							0.006224066		
933000320500004	13.98333333	100.5	0.583333333											-0.543512645	1.138563393	-0.757662975							0.005804312		
933000320500005	13.38333333	49.75	0.6875		36.99090909		0.666666667	0	36.99090909	0.666666667	-0.392703863	-0.360276789		-0.658323079	-0.267449914	0.735726183	-0.471598641	-0.450283196		-0.263542469	-0.197183493		0.013819095		0
933000320500336	15.31666667	43	0.729166667		30.73083333		6.166666667	1	30.73083333	6.166666667	0.607296137	0.639723211		-0.25510698	-0.596906107	1.112350619	1.759629052	1.738877415		-0.608604658	-0.478834475		0.016957364		1
933000320500349	20.21666667	96.25	0.5		63.851		2.833333333	1	63.851	2.833333333	0.607296137	0.636182673		0.559177205	1.056873676	-0.911723585	0.825698274	0.837038691		0.499659396	0.563832706		0.005194805		1
933000320500311	16.28333333	29	0.5		16.75666667		0.333333333	0	16.75666667	0.333333333	-0.392703863	-0.377979479		-0.079947925	-1.411978629	1.14129299	-0.924664893	-0.87361671		-1.596542278	-1.454739284		0.017241379		0
933000320500306	23.33333333	65	0.708333333		11.98181818		0.333333333	0	11.98181818	0.333333333	-0.392703863	-0.377979479		1.023942656	0.332952904	0.330287216	-0.924666726	-0.867393531		-1.814073911	-1.709830802		0.010897436		0
933000320500108	12.26666667	127.25	0.75		19.78916667		1.333333333	0	19.78916667	1.333333333	-0.392703863	-0.381520017		-0.851989316	1.628727178	-0.715816759	0.056831644	0.116026115		-1.424630037	-1.236685333		0.00589391		0
933000320500107	14.1	71	0.458333333		10.3825		0	0	10.3825	0	-0.392703863	-0.381520017		-0.527090368	0.493002509	-0.571597558	-1.478263513	-1.411732007		-1.835972302	-1.755124725		0.006455399		0
933000320500118	15.66666667	33.5	0.604166667		113.2222222		1.545454545	1	113.2222222	1.545454545	0.607296137	0.675128591		0.47545382	-1.110508541	1.215088961	0.375848789	0.445685178		1.165714392	1.122333099		0.018034826		1
933000320500119	41.13333333	61	0.625		31.25181818		0	0	31.25181818	0	-0.392703863	-0.328411947		2.997794099	0.177457793	0.227628012	-1.111160083	-1.058785645		-0.586786954	-0.455102415		0.010245902		0
933000320500111	16.65	134	0.8125		39.28909091		0.727272727	0	39.28909091	0.727272727	-0.392703863	-0.328411947		-0.012645754	1.713280201	-0.666785209	-0.255106913	-0.202632907		-0.147942446	-0.049843127		0.006063433		0
933000320500112	23.68333333	56.5	0.6875		117.51		0.181818182	1	117.51	0.181818182	0.607296137	0.671588053		1.082735972	0.001124716	0.524443507	-0.852193735	-0.822356426		1.201991118	1.180613807		0.012168142		1
933000320500106	19.78333333	102	0.833333333		27.37444444		0.6	0	27.37444444	0.6	-0.392703863	-0.328411947		0.504973017	1.185260594	-0.159221836	-0.37467586	-0.33372222		-0.769737192	-0.619569508		0.008169935		0
933000320500113	11.96666667	98.5	0.958333333		76.42		0.727272727	0	76.42	0.727272727	-0.392703863	-0.328411947		-0.914911899	1.098743647	0.129292102	-0.255106602	-0.200458688		0.730184589	0.729338971		0.009729272		0
933000320500308	18.8	155.5	0.604166667		50.575		0.545454545	1	50.575	0.545454545	0.607296137	0.668047515		0.362367644	1.996501539	-1.281480722	-0.46684368	-0.438530291		0.219790559	0.261709703		0.003885316		1
933000320500301	20.7	97.5	0.604166667		28.56545455		0.545454545	0	28.56545455	0.545454545	-0.392703863	-0.331952485		0.645738907	1.075674032	-0.64192292	-0.464469518	-0.436185928		-0.689462308	-0.550346019		0.006196581		0
933000320500189	21.45	93.75	0.5625		150.4		1.181818182	1	150.4	1.181818182	0.607296137	0.653885363		0.78065708	1.013209578	-0.691050708	0.065172757	0.118867383		1.501883857	1.471216651		0.006		1
933000320500182	12.86666667	66.5	0.458333333		392.02875		0.545454545	1	392.02875	0.545454545	0.607296137	0.650344825		-0.731318635	0.368262287	-0.442654241	-0.545686067	-0.534416499		2.939805621	2.820707624		0.006892231		1
933000320500184	25.41666667	136.5	0.416666667		43.844		0.363636364	0	43.844	0.363636364	-0.392703863	-0.349655175		1.340625936	1.732866478	-1.547388736	-0.746458345	-0.704560348		0.022492926	0.105623727		0.003052503		0
933000320500190	15.21666667	85	0.666666667		99.95875		0.181818182	0	99.95875	0.181818182	-0.392703863	-0.349655175		-0.270206497	0.830745797	-0.215703068	-0.972226901	-0.929522817		1.034266785	0.987309671		0.007843137		0
933000320500185	18.83333333	79.25	0.416666667		75.05545455		0	0	75.05545455	0	-0.392703863	-0.349655175		0.370964346	0.702154467	-0.886585516	-1.258127363	-1.17571163		0.702673909	0.715863786		0.005257624		0
933000320500183	11.46666667	34.75	0.645833333		279.03875		1.454545455	1	279.03875	1.454545455	0.607296137	0.650344825		-1.016774248	-1.013209562	1.300461525	0.272100416	0.328423526		2.319365215	2.237674262		0.018585132		1
933000320500176	17.68333333	54.75	0.9375		60.78454545		3.636363636	1	60.78454545	3.636363636	0.607296137	0.646804287		0.16931513	-0.079947927	1.120199688	1.084305918	1.122754899		0.453142375	0.502585933		0.017123288		1
933000320500180	30.46666667	36.5	0.354166667		42.41444444		0.2	0	42.41444444	0.2	-0.392703863	-0.353195713		1.963712766	-0.924665007	0.121824937	-0.967712766	-0.921400047		-0.002714169	0.069600385		0.009703196		0
933000320499999	14.41666667		0.645833333											0.267418504											
933000320500178	21.4		0.604166667											0.765857144											
933000320499996	12.6		0.625											-0.781228711											
933000320499998	12.01666667		0.5											-0.889318781											
933000320500000	17.9		0.7											0.204806908											
933000320499991	14.75		1.125											-0.353285623											
933000320499993	14.7		0.5											-0.370595282											
933000320499995	15.98333333		0.666666667											-0.137798939											
933000320499992	13.16666667		0.479166667											-0.690981756											
933000320499985	15.88333333		0.416666667											-0.150738657											
933000320499986	9.883333333		0.5		21.49		0		21.49	0				-1.383456382			-1.572225273	-1.489031396		-1.280659455	-1.111942879				
933000320499987	9.716666667		0.520833333											-1.429517118											
933000320499988	12.35		0.5		28.16		0		28.16	0				-0.83375818			-1.600759297	-1.522544472		-0.71309674	-0.586783392				
933000320499981	20.81666667		0.479166667											0.675158303											
933000320499982	7.566666667		0.583333333											-1.881401277											
933000320500406	17.55		0.791666667		22.05727273		0.181818182	0	22.05727273	0.181818182	-0.392703863	-0.399222707		0.775687971			-1.289916109	-1.215863456		-1.201959655	-1.046034175				0
933000320500419	13.31666667		0.729166667		46.81666667		0.333333333	0	46.81666667	0.333333333	-0.392703863	-0.399222707		-0.675161096			-1.076214844	-1.006091501		0.103733277	0.144149669				0
933000320500160	21.43333333		0.5625		41.84454545		1.5	0	41.84454545	1.5	-0.392703863	-0.402763245		0.77207828			0.11632917	0.178775602		-0.034578269	0.033867916				0
933000320500407	21.1		0.541666667		85.089		2.666666667	0	85.089	2.666666667	-0.392703863	-0.402763245		0.724109252			0.709556389	0.745012897		0.84045905	0.843055696				0
933000320500414	16.63333333		0.604166667		179.4341667		0.416666667	1	179.4341667	0.416666667	0.607296137	0.593696217		-0.015249873			-1.003024227	-0.953522156		1.743349831	1.645601772				1
933000320500408	21.48333333		0.604166667		25.69166667		0.166666667	0	25.69166667	0.166666667	-0.392703863	-0.406303783		0.786446786			-1.319758272	-1.24236018		-0.948671875	-0.784310558				0
933000320500397	12.48333333		0.5625		55.53166667		1.166666667	0	55.53166667	1.166666667	-0.392703863	-0.409844321		-0.801038067			-0.178952011	-0.116030624		0.353304367	0.403625031				0
933000320500396	22.53333333		0.5625		40.763		0.666666667	0	40.763	0.666666667	-0.392703863	-0.413384859		0.914911926			-0.7184406	-0.683611644		-0.086192566	-0.007731768				0
933000320500391	7.383333333		0.5625		112.2818182		0.166666667	0	112.2818182	0.166666667	-0.392703863	-0.413384859		-1.981382699			-1.411733939	-1.324862547		1.151335564	1.102472538				0
933000320500393	20.76666667		0.520833333		56.51666667		2.833333333	1	56.51666667	2.833333333	0.607296137	0.586615141		0.667155371			0.761393253	0.794023816		0.381129468	0.431642553				1
933000320500395	26.28333333		0.5		42.35		0.166666667	0	42.35	0.166666667	-0.392703863	-0.413384859		1.449683487			-1.410070404	-1.331171143		-0.005457992	0.065248276				0
933000320500381	17.7		0.625		40.57		0.166666667	0	40.57	0.166666667	-0.392703863	-0.413384859		0.174449355			-1.400286811	-1.343663344		-0.100276193	-0.018256135				0
933000320500134	16.6		0.729166667		185.2763636		0.083333333	1	185.2763636	0.083333333	0.607296137	0.554750299		-0.02022981			-1.761352331	-1.711434146		1.775531333	1.686577602				1
933000320500297	16.11666667		0.9375		22.5		1.090909091	0	22.5	1.090909091	-0.392703863	-0.424006473		-0.111280893			-0.302826298	-0.247356463		-1.150945722	-0.992857658				0
933000320500286	16.01666667		0.520833333		128.7622222		1	1	128.7622222	1	0.607296137	0.575993527		-0.122008141			-0.387500446	-0.348755867		1.307387904	1.294108852				1
933000320500287	17.06666667		0.479166667		82.66909091		1.5	0	82.66909091	1.5	-0.392703863	-0.427547011		0.057319667			0.03301597	0.092774308		0.800289122	0.805727744				0
933000320500288	20.36666667		0.8125											1.175713406											
933000320500281	11.13333333		0.916666667											-1.106484265											
933000320500039	19.33333333		1.541666667											0.447122885											
933000320500040	15.2		0.458333333											-0.274959338											
933000320500141	18.96666667		0.5											0.396199303											
933000320500142	21.31666667		1.25											0.75775423											
933000320500135	14.65		0.729166667											-0.38755266											
933000320500140	16		0.854166667											-0.132961094											
933000320500126					210.298		1.2	0	210.298	1.2	-0.392703863	-0.434628087					-0.263927543	-0.188736913		0.983680042	0.944141061				0
933000320500127	21.45		0.666666667		467.7344444		0.6	1	467.7344444	0.6	0.607296137	0.565371913		0.780656823			-0.91684384	-0.852054062		2.733699844	2.634101881				1
933000320500129	20.81666667		0.708333333		143.24		1.4	0	143.24	1.4	-0.392703863	-0.438168625		0.675158809			-0.102013509	-0.035352698		-0.675470606	-0.562498084				0
933000320500130					14.98		2		14.98	2							0.346488467	0.415306596		-3	-3				
933000320500172	17.61666667		0.479166667		153.7433333		0.4	1	153.7433333	0.4	0.607296137	0.561831375		0.15933242			-1.250913431	-1.163110216		-0.144218281	-0.080801928				1
933000320500171	20.95		0.916666667		60.88		2.9	1	60.88	2.9	0.607296137	0.558290837		0.707366337			0.732901021	0.772274871		-2.73560139	-2.416102124				1
933000320500166	19		0.354166667		132.722		1.1	1	132.722	1.1	0.607296137	0.632642135		0.960994978			-0.08025821	-0.01124911		1.102775829	1.029733461				1
933000320500173	4.85		0.5625		187.934		0.8	1	187.934	0.8	0.607296137	0.632642135		-2.500646206			-0.345097505	-0.306162286		1.621324287	1.567789687				1
933000320500161	28.03333333		0.416666667		70.21555556		4.8	1	70.21555556	4.8	0.607296137	0.629101597		1.629626908			1.350670826	1.371923746		0.082076552	0.0919174				1
933000320500167	17.3		0.4375		31.90857143		0.666666667	0	31.90857143	0.666666667	-0.392703863	-0.360276789		0.101223765			-0.47398133	-0.447920019		-1.938174853	-1.861130392				0
933000320500174	20.83333333		0.645833333											0.683204689											
933000320500168	34.26666667		0.520833333											2.30338265											
933000320500169	14.48333333		0.729166667		68.305		0.75	0	68.305	0.75	-0.392703863	-0.385060555		-0.436186056			-0.495536933	-0.47635988		0.027538138	0.012044205				0
933000320500162	25.01666667		0.791666667		86.151		1.3	0	86.151	1.3	-0.392703863	-0.388601093		1.27451961			0.018817613	0.067878958		0.46592889	0.455411144				0
933000320500157	17.93333333		0.604166667											0.21351399											
933000320500156	14.61666667		0.5625											-0.405933034											
933000320500164	16.05		0.458333333											-0.114185294											
933000320500165	13.26666667		0.583333333											-0.683821975											
933000320500175	17.6		0.395833333											0.153998706											
933000320500158	14.63333333		0.458333333											-0.392255552											
933000320500170	17.2		0.604166667											0.083325405											
933000320500159	15.3		0.395833333											-0.261846585											
933000320524356					37.90833333		3.5	1	37.90833333	3.5	0.607296137	0.622020521					1.0091896	1.029735853		-1.792702641	-1.733496375				1
933000320524357					166.6083333		4.25	1	166.6083333	4.25	0.607296137	0.622020521					1.180829368	1.194259666		1.435300449	1.398778605				1
933000320524314					46.81833333		3.916666667	1	46.81833333	3.916666667	0.607296137	0.540588147					1.034794969	1.049457239		-1.171990746	-1.247707813				1
933000320524361					147.54		8.888888889	1	147.54	8.888888889	0.607296137	0.622020521					2.319448613	2.2988342		1.241469382	1.2026566				1
933000320524358					67.92636364		2.833333333	1	67.92636364	2.833333333	0.607296137	0.622020521					0.810348946	0.821793244		0.013282147	-0.002878861				1
933000320524360					56.36454545		3.636363636	0	56.36454545	3.636363636	-0.392703863	-0.381520017					1.057223044	1.086442131		-0.531981106	-0.53215655				0
933000320524351					299.795		0.222222222	0	299.795	0.222222222	-0.392703863	-0.381520017					-1.163688161	-1.086250044		2.276674211	2.182430736				0
933000320524359					61.55272727		4.75	1	61.55272727	4.75	0.607296137	0.618479983					1.331389691	1.345622832		-0.251886743	-0.260736258				1
933000320524353					17.55416667		0	0	17.55416667	0	-0.392703863	-0.381520017					-1.471941939	-1.400287106		-1.54949648	-1.425180356				0
933000320524355					22.339		2.4	0	22.339	2.4	-0.392703863	-0.381520017					0.636467414	0.690759159		-1.179633994	-1.01990675				0
933000320524354					126.4991667		5.333333333	1	126.4991667	5.333333333	0.607296137	0.618479983					1.468264835	1.487068654		1.271460318	1.247369463				1
933000320524352					31.85		1.333333333	0	31.85	1.333333333	-0.392703863	-0.388601093					0.043461124	0.097977008		-0.548406736	-0.415560536				0
933000320524350					21.31		8		21.31	8							2.10935456	2.082241314		-1.321254061	-1.151043806				
933000320524347					28.405		6.75	0	28.405	6.75	-0.392703863	-0.406303783					1.872367735	1.834001545		-0.694042037	-0.556528773				0
933000320524348					22.39363636		0	0	22.39363636	0	-0.392703863	-0.409844321					-1.651896509	-1.566849772		-1.165340501	-1.010090783				0
933000320524343					125.6991667		0.166666667	0	125.6991667	0.166666667	-0.392703863	-0.377979479					-1.210584267	-1.152315819		1.045449337	0.975490976				0
933000320524344					50.9075		2	0	50.9075	2	-0.392703863	-0.377979479					0.478761513	0.532697741		-0.851870458	-0.880270937				0
933000320524346					144.4441667		1.5	0	144.4441667	1.5	-0.392703863	-0.381520017					0.182726145	0.247927233		1.224850209	1.172614172				0
933000320524342					221.155		0.75	0	221.155	0.75	-0.392703863	-0.385060555					-0.497947436	-0.478752471		1.850582285	1.756938322				0
933000320524336					93.09333333		1.666666667	0	93.09333333	1.666666667	-0.392703863	-0.385060555					0.306115849	0.388759027		0.59957001	0.60549691				0
933000320524335					88.77583333		1	0	88.77583333	1	-0.392703863	-0.385060555					-0.23097318	-0.182646339		0.522672086	0.526260052				0
933000320524316					65.84083333		6.416666667	1	65.84083333	6.416666667	0.607296137	0.607858369					1.814230886	1.78213364		-0.063276228	-0.095461008				1
933000320524341					34.02		0		34.02	0							-1.537804491	-1.458302355		-1.87429217	-1.812004563				
933000320524339					32.86		0		32.86	0							-1.606379829	-1.532173053		-0.457416167	-0.331304552				
933000320524340					74.31916667		1.333333333	0	74.31916667	1.333333333	-0.392703863	-0.406303783					-0.026168711	0.015907239		0.684883225	0.695977755				0
933000320524327					44.425		7		44.425	7							1.912736579	1.888710903		0.041751604	0.117291456				
933000320524326					36.9775		4.75	1	36.9775	4.75	0.607296137	0.593696217					1.281875722	1.281933471		-0.266744289	-0.201849013				1
933000320524328					42.26166667		5.833333333	1	42.26166667	5.833333333	0.607296137	0.593696217					1.583195986	1.589254389		-0.012319756	0.059732804				1
933000320524329					128.6241667		3.833333333	1	128.6241667	3.833333333	0.607296137	0.590155679					1.071685223	1.105187473		1.289721297	1.283934151				1
933000320524334					38.43090909		0.333333333	0	38.43090909	0.333333333	-0.392703863	-0.409844321					-1.175790978	-1.113812503		-0.183563683	-0.112063281				0
933000320524332					36.24		5.636363636	1	36.24	5.636363636	0.607296137	0.586615141					1.513822927	1.552921241		-0.304298417	-0.222796691				1
933000320524337	11.65		0.541666667		115.3658333		1.833333333	1	115.3658333	1.833333333	0.607296137	0.618479983		-0.219125935			0.405933026	0.466845688		0.937830389	0.887663154				1
933000320524338	10.45		0.916666667		113.5566667		2.333333333	1	113.5566667	2.333333333	0.607296137	0.618479983		-1.251592872			0.609712917	0.664563486		0.895450925	0.858079569				1
933000320524331	19.5		0.458333333		68.55272727		0.363636364	0	68.55272727	0.363636364	-0.392703863	-0.385060555		0.466843679			-0.931668343	-0.880713251		0.034495851	0.018283037				0
933000320524191	18.63333333		0.375		88.38777778		0.5	1	88.38777778	0.5	0.607296137	0.611398907		0.335208063			-0.783547759	-0.746449782		0.505865391	0.514257055				1
933000320524192	17.1		1.083333333		76.39545455		1.333333333	0	76.39545455	1.333333333	-0.392703863	-0.392141631		0.064267534			0.026546525	0.082975317		0.256553318	0.228578942				0
933000320524184	9.283333333		0.520833333		82.30777778		1.333333333	1	82.30777778	1.333333333	0.607296137	0.600777293		-1.505811582			0.003922198	0.051881536		0.392594544	0.376358627				1
933000320524180	16.3		0.604166667		69.98222222		1.444444444	1	69.98222222	1.444444444	0.607296137	0.600777293		-0.071404837			0.084167972	0.145009866		0.075663068	0.085606118				1
933000320524183	11.33333333		0.479166667		239.956		1.5	1	239.956	1.5	0.607296137	0.597236755		-1.034013371			0.114178072	0.180944262		2.049108921	1.93232788				1
933000320524179	14.63333333		0.333333333		26.27833333		5.333333333	1	26.27833333	5.333333333	0.607296137	0.597236755		-0.39209602			1.447226681	1.459359892		-0.867099999	-0.702477951				1
933000320524411	16.36666667		0.583333333		48.43		6.083333333	1	48.43	6.083333333	0.607296137	0.593696217		-0.052088212			1.639934743	1.62736167		0.143538524	0.189984346				1
933000320524412	22.78333333		0.708333333		48.805		5.166666667	1	48.805	5.166666667	0.607296137	0.593696217		0.93913089			1.396189931	1.441187296		0.16257402	0.212616076				1
933000320524409	15.83333333		0.5		23.88545455		0.166666667	0	23.88545455	0.166666667	-0.392703863	-0.406303783		-0.160890368			-1.319757605	-1.246981186		-1.04951764	-0.871650624				0
933000320524402	11.96666667		0.645833333		22.97363636		3.833333333	1	22.97363636	3.833333333	0.607296137	0.593696217		-0.91319241			1.076841383	1.112688866		-1.103285633	-0.944176301				1
933000320524313	15.3		0.666666667		32.01416667		1	0	32.01416667	1	-0.392703863	-0.409844321		-0.259509512			-0.33070574	-0.286034789		-0.514888494	-0.382726326				0
933000320524309	19.1		0.5		28.7675		8.25	1	28.7675	8.25	0.607296137	0.590155679		0.422175099			2.154687576	2.139016539		-0.680424213	-0.539255309				1
933000320525269					193.8		1.4	1	193.8	1.4	0.607296137	0.551209761					-0.120475545	-0.062809208		1.679719509	1.605582861				1
933000320525264					33.60375		0.5	0	33.60375	0.5	-0.392703863	-0.448790239					-1.201914256	-1.130457083		-1.893195355	-1.831765038				0
933000320525263					40.82636364		5.363636364	1	40.82636364	5.363636364	0.607296137	0.547669223					1.388016425	1.429145169		-1.626932934	-1.667463013				1
933000320525262					73.98166667		6.583333333	1	73.98166667	6.583333333	0.607296137	0.544128685					1.743842723	1.752191043		0.183419415	0.148602533				1
933000320525261					18.65666667		0.666666667		18.65666667	0.666666667							-0.961229821	-0.889650165		-2.048204676	-1.952607514				
933000320525266					51.94833333		0.333333333	0	51.94833333	0.333333333	-0.392703863	-0.455871315					-1.48540961	-1.385230552		-0.75569938	-0.842908131				0
933000320525265					46.0475		4.833333333	1	46.0475	4.833333333	0.607296137	0.540588147					1.224770164	1.215715576		-1.256312102	-1.307909306				1
933000320525256					40.3175		0	0	40.3175	0	-0.392703863	-0.459411853					-1.993829167	-2.036852777		-1.708752123	-1.686862789				0
933000320525270					143.796		1.1	0	143.796	1.1	-0.392703863	-0.459411853					-0.483341893	-0.428706088		1.210573248	1.154096939				0
933000320525271					59.3075		3.5	0	59.3075	3.5	-0.392703863	-0.459411853					0.899831431	0.935192041		-0.350455187	-0.371217349				0
933000320525259					41.9		1.818181818	0	41.9	1.818181818	-0.392703863	-0.473574005					0.109758487	0.202832385		-1.558164991	-1.644847556				0
933000320525260					45.49666667		21.08333333	1	45.49666667	21.08333333	0.607296137	0.533507071					3	3		-1.340673088	-1.344714394				1
933000320525532					209.7941667		0	0	209.7941667	0	-0.392703863	-0.448790239					-1.941695885	-1.960991914		1.949252677	1.870522984				0
933000320525473					65.4525		3.5	0	65.4525	3.5	-0.392703863	-0.452330777					0.922143766	0.946951206		0.547164188	0.593873039				0
933000320525537					61.48416667		2.25	0	61.48416667	2.25	-0.392703863	-0.452330777					0.44268461	0.510107004		0.461729297	0.520227208				0
933000320525536					50.57583333		2	0	50.57583333	2	-0.392703863	-0.452330777					0.317239327	0.395454732		0.220095249	0.266123634				0
933000320525545					33.16416667		1	0	33.16416667	1	-0.392703863	-0.452330777					-0.552866395	-0.522031275		-0.433338291	-0.315390348				0
933000320525547					25.27454545		0.545454545	0	25.27454545	0.545454545	-0.392703863	-0.452330777					-1.151629232	-1.046172456		-0.988994864	-0.819897097				0
933000320525518					24.91583333		4.166666667	1	24.91583333	4.166666667	0.607296137	0.540588147					1.103233575	1.142805188		-1.016586608	-0.836416239				1
933000320525472					29.67333333		3.916666667	1	29.67333333	3.916666667	0.607296137	0.540588147					1.038439678	1.05687368		-0.656892972	-0.524962785				1
933000320525276					21.098		0.333333333	0	21.098	0.333333333	-0.392703863	-0.466492929					-1.545214561	-1.441724175		-1.3340615	-1.16247083				0
933000320525282					19.8625		6.416666667	1	19.8625	6.416666667	0.607296137	0.533507071					1.665086477	1.667914481		-1.409588368	-1.227892469				1
933000320525366					26.46		2.166666667	0	26.46	2.166666667	-0.392703863	-0.470033467					0.362519992	0.440645747		-0.85535388	-0.689806747				0
933000320525368					39.18636364		4.5	1	39.18636364	4.5	0.607296137	0.526425995					1.154339317	1.183399284		-0.155266837	-0.060030018				1
933000320525327					338.1544444		0.5	1	338.1544444	0.5	0.607296137	0.551209761					-1.197540077	-1.126417579		2.141071484	2.009453835				1
933000320525330					247.6936364		1.416666667	0	247.6936364	1.416666667	-0.392703863	-0.448790239					-0.1097353	-0.056809295		1.596183934	1.537457737				0
933000320525312					215.9316667		1.166666667	1	215.9316667	1.166666667	0.607296137	0.547669223					-0.360016111	-0.301486205		1.296696413	1.26094136				1
933000320525462					201.1072727		1.666666667	1	201.1072727	1.666666667	0.607296137	0.551209761					0.080566482	0.155712597		1.172623036	1.130584433				1
933000320525306					48.78		3.166666667	1	48.78	3.166666667	0.607296137	0.544128685					0.805676967	0.815776215		-2.223334655	-2.081099452				1
933000320525311					35.72666667		11.58333333	1	35.72666667	11.58333333	0.607296137	0.544128685					2.538434357	2.510956853		-2.619637479	-2.309125874				1
933000320525432					225.9772727		0.666666667	0	225.9772727	0.666666667	-0.392703863	-0.462952391					-1.016763908	-0.944440225		1.406127972	1.384282165				0
933000320525367					79.90272727		1.75	1	79.90272727	1.75	0.607296137	0.537047609					0.101447592	0.172368518		-2.068595057	-1.933163926				1
